day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,bid_volume_total,ask_volume_total,order_book_imbalance,mid_return,mid_diff,future_mid_diff_1,rolling_mean_50,rolling_std_50,z_score_50
4,29700,GALAXY_SOUNDS_BLACK_HOLES,11968,21,11967.0,26.0,,,11984,21,11986.0,26.0,,,11976.0,0.0,16,47.0,47.0,0.0,8.350730688944097e-05,1.0,-13.0,11968.31,15.112466134089972,0.5088514297910504
4,29800,GALAXY_SOUNDS_BLACK_HOLES,11955,19,11953.0,27.0,,,11971,19,11972.0,27.0,,,11963.0,0.0,16,46.0,46.0,0.0,-0.0010855043420173738,-13.0,-3.5,11967.95,15.018101322999563,-0.3296022508797447
4,29900,GALAXY_SOUNDS_BLACK_HOLES,11952,21,11950.0,26.0,,,11967,21,11969.0,26.0,,,11959.5,0.0,15,47.0,47.0,0.0,-0.00029256875365712975,-3.5,12.5,11967.47,14.893982485777236,-0.535115440588853
4,30000,GALAXY_SOUNDS_BLACK_HOLES,11964,24,11963.0,25.0,,,11980,24,11982.0,25.0,,,11972.0,0.0,16,49.0,49.0,0.0,0.0010451941970817114,12.5,-1.5,11967.29,14.78108623224286,0.3186504649248933
4,30100,GALAXY_SOUNDS_BLACK_HOLES,11963,12,11961.0,29.0,,,11978,12,11980.0,29.0,,,11970.5,0.0,15,41.0,41.0,0.0,-0.00012529234881386575,-1.5,-2.0,11967.27,14.775949156325112,0.2185984782315594
4,30200,GALAXY_SOUNDS_BLACK_HOLES,11961,13,11959.0,28.0,,,11976,13,11978.0,28.0,,,11968.5,0.0,15,41.0,41.0,0.0,-0.0001670773986048868,-2.0,15.5,11967.17,14.749821859902996,0.09017058054209437
4,30300,GALAXY_SOUNDS_BLACK_HOLES,11976,24,11974.0,31.0,,,11992,24,11993.0,31.0,,,11984.0,0.0,16,55.0,55.0,0.0,0.0012950662154822545,15.5,-21.0,11967.22,14.803529639813371,1.1335134530937583
4,30400,GALAXY_SOUNDS_BLACK_HOLES,11955,16,11954.0,28.0,,,11971,16,11972.0,28.0,,,11963.0,0.0,16,44.0,44.0,0.0,-0.0017523364485981796,-21.0,6.5,11966.67,14.427019011282754,-0.2543838056309431
4,30500,GALAXY_SOUNDS_BLACK_HOLES,11962,23,11960.0,27.0,,,11977,23,11979.0,27.0,,,11969.5,0.0,15,50.0,50.0,0.0,0.0005433419710774157,6.5,-19.0,11966.44,14.284871403736659,0.21421263891805503
4,30600,GALAXY_SOUNDS_BLACK_HOLES,11943,16,11941.0,34.0,,,11958,16,11960.0,34.0,,,11950.5,0.0,15,50.0,50.0,0.0,-0.0015873678933957525,-19.0,-5.5,11965.57,13.891345859806846,-1.0848480883053366
4,30700,GALAXY_SOUNDS_BLACK_HOLES,11937,13,11936.0,37.0,,,11953,13,11954.0,37.0,,,11945.0,0.0,16,50.0,50.0,0.0,-0.00046023178946486,-5.5,2.5,11964.71,13.805163925909506,-1.4277266177917263
4,30800,GALAXY_SOUNDS_BLACK_HOLES,11940,22,11938.0,32.0,,,11955,22,11957.0,32.0,,,11947.5,0.0,15,54.0,54.0,0.0,0.00020929259104218723,2.5,1.0,11963.9,13.597343678190883,-1.2061179292176016
4,30900,GALAXY_SOUNDS_BLACK_HOLES,11941,19,11939.0,32.0,,,11956,19,11958.0,32.0,,,11948.5,0.0,15,51.0,51.0,0.0,8.369951872766457e-05,1.0,-8.5,11963.39,13.688700091858996,-1.0877585088488324
4,31000,GALAXY_SOUNDS_BLACK_HOLES,11932,21,11930.0,26.0,,,11948,21,11949.0,26.0,,,11940.0,0.0,16,47.0,47.0,0.0,-0.0007113863664894859,-8.5,-14.0,11963.12,14.01695765997692,-1.6494306796699612
4,31100,GALAXY_SOUNDS_BLACK_HOLES,11918,20,11917.0,36.0,,,11934,20,11936.0,36.0,,,11926.0,0.0,16,56.0,56.0,0.0,-0.0011725293132328618,-14.0,12.5,11962.65,14.852076746173333,-2.4676683689668235
4,31200,GALAXY_SOUNDS_BLACK_HOLES,11934,5,11927.0,25.0,11925.0,35.0,11943,25,11944.0,35.0,,,11938.5,0.0,9,65.0,60.0,0.04,0.0010481301358375994,12.5,-12.0,11962.75,14.6674879949632,-1.6533165057525478
4,31300,GALAXY_SOUNDS_BLACK_HOLES,11919,15,11917.0,34.0,,,11934,15,11936.0,34.0,,,11926.5,0.0,15,49.0,49.0,0.0,-0.0010051514009297158,-12.0,-26.0,11962.41,15.305957890296217,-2.346145223799834
4,31400,GALAXY_SOUNDS_BLACK_HOLES,11897,23,11895.0,37.0,,,11904,3,11912.0,23.0,11914.0,37.0,11900.5,0.0,7,60.0,63.0,-0.024390243902439025,-0.00218001928478595,-26.0,-15.0,11961.3,17.618114518426193,-3.4509935746194973
4,31500,GALAXY_SOUNDS_BLACK_HOLES,11878,20,11876.0,28.0,,,11893,20,11895.0,28.0,,,11885.5,0.0,15,48.0,48.0,0.0,-0.0012604512415445024,-15.0,6.0,11959.9,20.614785658739223,-3.609060081032628
4,31600,GALAXY_SOUNDS_BLACK_HOLES,11884,14,11882.0,27.0,,,11899,14,11901.0,27.0,,,11891.5,0.0,15,41.0,41.0,0.0,0.0005048167935719494,6.0,3.0,11958.75,22.730508582272925,-2.958578764596888
4,31700,GALAXY_SOUNDS_BLACK_HOLES,11887,23,11885.0,28.0,,,11902,23,11904.0,28.0,,,11894.5,0.0,15,51.0,51.0,0.0,0.00025228104107966054,3.0,10.0,11957.82,24.364108765127348,-2.5989048321205335
4,31800,GALAXY_SOUNDS_BLACK_HOLES,11897,20,11895.0,37.0,,,11912,20,11914.0,37.0,,,11904.5,0.0,15,57.0,57.0,0.0,0.0008407247046955391,10.0,-9.5,11956.95,25.473325384075974,-2.0590166069479316
4,31900,GALAXY_SOUNDS_BLACK_HOLES,11887,19,11886.0,28.0,,,11903,19,11904.0,28.0,,,11895.0,0.0,16,47.0,47.0,0.0,-0.0007980175563861991,-9.5,-0.5,11955.76,26.937804404274864,-2.2555661585529214
4,32000,GALAXY_SOUNDS_BLACK_HOLES,11887,22,11885.0,33.0,,,11902,22,11904.0,33.0,,,11894.5,0.0,15,55.0,55.0,0.0,-4.203446826400725e-05,-0.5,-22.0,11954.56,28.29719103389316,-2.122472153793011
4,32100,GALAXY_SOUNDS_BLACK_HOLES,11865,22,11863.0,26.0,,,11880,22,11882.0,26.0,,,11872.5,0.0,15,48.0,48.0,0.0,-0.0018495943503299417,-22.0,6.0,11953.2,30.532518629781954,-2.643083624332404
4,32200,GALAXY_SOUNDS_BLACK_HOLES,11871,24,11869.0,29.0,,,11886,24,11888.0,29.0,,,11878.5,0.0,15,53.0,53.0,0.0,0.0005053695514845025,6.0,0.0,11951.77,32.30817960498763,-2.26784674642236
4,32300,GALAXY_SOUNDS_BLACK_HOLES,11871,12,11869.0,30.0,,,11886,12,11888.0,30.0,,,11878.5,0.0,15,42.0,42.0,0.0,0.0,0.0,-9.0,11950.35,33.92958645098744,-2.1176208588274537
4,32400,GALAXY_SOUNDS_BLACK_HOLES,11862,20,11860.0,25.0,,,11877,20,11879.0,25.0,,,11869.5,0.0,15,45.0,45.0,0.0,-0.0007576714231595227,-9.0,-6.0,11948.35,35.679876281019276,-2.2099291875052387
4,32500,GALAXY_SOUNDS_BLACK_HOLES,11856,12,11854.0,25.0,,,11871,12,11873.0,25.0,,,11863.5,0.0,15,37.0,37.0,0.0,-0.0005054972829521276,-6.0,-1.5,11946.04,37.35459428619071,-2.209634492818313
4,32600,GALAXY_SOUNDS_BLACK_HOLES,11854,15,11853.0,37.0,,,11870,15,11871.0,37.0,,,11862.0,0.0,16,52.0,52.0,0.0,-0.0001264382349221993,-1.5,-1.5,11944.01,39.103406866557805,-2.0972597165219686
4,32700,GALAXY_SOUNDS_BLACK_HOLES,11853,19,11851.0,35.0,,,11868,19,11870.0,35.0,,,11860.5,0.0,15,54.0,54.0,0.0,-0.00012645422357104863,-1.5,-10.0,11941.75,40.601001545906065,-2.001182160694573
4,32800,GALAXY_SOUNDS_BLACK_HOLES,11843,25,11841.0,35.0,,,11858,25,11860.0,35.0,,,11850.5,0.0,15,60.0,60.0,0.0,-0.0008431347750937901,-10.0,11.0,11939.5,42.47340104016097,-2.095429087862437
4,32900,GALAXY_SOUNDS_BLACK_HOLES,11858,17,11856.0,36.0,,,11865,6,11873.0,17.0,11875.0,36.0,11861.5,0.0,7,53.0,59.0,-0.05357142857142857,0.0009282308763343128,11.0,0.0,11937.31,43.6234923135753,-1.7378251024714038
4,33000,GALAXY_SOUNDS_BLACK_HOLES,11854,13,11852.0,26.0,,,11869,13,11871.0,26.0,,,11861.5,0.0,15,39.0,39.0,0.0,0.0,0.0,14.0,11935.18,44.681612891793485,-1.6490004552528774
4,33100,GALAXY_SOUNDS_BLACK_HOLES,11868,16,11866.0,31.0,,,11883,16,11885.0,31.0,,,11875.5,0.0,15,47.0,47.0,0.0,0.0011802891708467822,14.0,-29.0,11933.12,45.01672704990321,-1.2799686644505777
4,33200,GALAXY_SOUNDS_BLACK_HOLES,11839,12,11837.0,26.0,,,11854,12,11856.0,26.0,,,11846.5,0.0,15,38.0,38.0,0.0,-0.0024420024420024333,-29.0,10.0,11930.6,46.27634384866301,-1.8173432256236925
4,33300,GALAXY_SOUNDS_BLACK_HOLES,11849,17,11847.0,28.0,,,11864,17,11866.0,28.0,,,11856.5,0.0,15,45.0,45.0,0.0,0.0008441311779849858,10.0,10.0,11928.7,47.33877040727926,-1.5251769190206632
4,33400,GALAXY_SOUNDS_BLACK_HOLES,11859,24,11857.0,25.0,,,11874,24,11876.0,25.0,,,11866.5,0.0,15,49.0,49.0,0.0,0.0008434192215240888,10.0,-16.0,11926.78,47.8835918384002,-1.2588863467769176
4,33500,GALAXY_SOUNDS_BLACK_HOLES,11843,14,11841.0,25.0,,,11858,14,11860.0,25.0,,,11850.5,0.0,15,39.0,39.0,0.0,-0.0013483335440104272,-16.0,4.0,11924.28,48.546544045637226,-1.519778625861445
4,33600,GALAXY_SOUNDS_BLACK_HOLES,11847,24,11845.0,27.0,,,11862,24,11864.0,27.0,,,11854.5,0.0,15,51.0,51.0,0.0,0.0003375385004851239,4.0,8.0,11922.17,49.24994664867543,-1.3740116407175853
4,33700,GALAXY_SOUNDS_BLACK_HOLES,11855,20,11853.0,25.0,,,11870,20,11872.0,25.0,,,11862.5,0.0,15,45.0,45.0,0.0,0.000674849213378792,8.0,7.0,11919.99,49.43388596531733,-1.1629674438366953
4,33800,GALAXY_SOUNDS_BLACK_HOLES,11862,12,11860.0,28.0,,,11877,12,11879.0,28.0,,,11869.5,0.0,15,40.0,40.0,0.0,0.000590094836670163,7.0,-5.0,11917.74,49.11307652462379,-0.9822231351321216
4,33900,GALAXY_SOUNDS_BLACK_HOLES,11857,12,11855.0,33.0,,,11872,12,11874.0,33.0,,,11864.5,0.0,15,45.0,45.0,0.0,-0.00042124773579343966,-5.0,9.0,11915.58,49.030432032619466,-1.0418019560997729
4,34000,GALAXY_SOUNDS_BLACK_HOLES,11866,16,11864.0,37.0,,,11881,16,11883.0,37.0,,,11873.5,0.0,15,53.0,53.0,0.0,0.0007585654684141296,9.0,13.0,11913.49,48.5401674610006,-0.8238537708410171
4,34100,GALAXY_SOUNDS_BLACK_HOLES,11879,16,11877.0,34.0,,,11894,16,11896.0,34.0,,,11886.5,0.0,15,50.0,50.0,0.0,0.0010948751421231417,13.0,8.0,11911.76,47.913318841925836,-0.527202051758035
4,34200,GALAXY_SOUNDS_BLACK_HOLES,11887,12,11885.0,29.0,,,11902,12,11904.0,29.0,,,11894.5,0.0,15,41.0,41.0,0.0,0.00067303243175032,8.0,-10.0,11910.1,47.01866759107308,-0.3317831150741108
4,34300,GALAXY_SOUNDS_BLACK_HOLES,11877,16,11875.0,25.0,,,11892,16,11894.0,25.0,,,11884.5,0.0,15,41.0,41.0,0.0,-0.000840724704695428,-10.0,18.5,11908.08,45.86875242448324,-0.5140754599511125
4,34400,GALAXY_SOUNDS_BLACK_HOLES,11895,12,11894.0,33.0,,,11911,12,11912.0,33.0,,,11903.0,0.0,16,45.0,45.0,0.0,0.0015566494173082646,18.5,-14.5,11906.55,44.69879352796944,-0.07942048811178597
4,34500,GALAXY_SOUNDS_BLACK_HOLES,11881,13,11879.0,29.0,,,11896,13,11898.0,29.0,,,11888.5,0.0,15,42.0,42.0,0.0,-0.0012181802906829908,-14.5,3.0,11904.5,43.06734166820818,-0.3715112050161902
4,34600,GALAXY_SOUNDS_BLACK_HOLES,11884,15,11882.0,34.0,,,11899,15,11901.0,34.0,,,11891.5,0.0,15,49.0,49.0,0.0,0.0002523447028641712,3.0,1.5,11902.83,41.88037020087146,-0.2705324701204329
4,34700,GALAXY_SOUNDS_BLACK_HOLES,11885,12,11884.0,35.0,,,11901,12,11902.0,35.0,,,11893.0,0.0,16,47.0,47.0,0.0,0.0001261405205399413,1.5,-3.5,11901.17,40.54458493246244,-0.2015065640358468
4,34800,GALAXY_SOUNDS_BLACK_HOLES,11882,24,11880.0,25.0,,,11897,24,11899.0,25.0,,,11889.5,0.0,15,49.0,49.0,0.0,-0.0002942907592701216,-3.5,2.0,11899.7,39.57800357958458,-0.2577189114526779
4,34900,GALAXY_SOUNDS_BLACK_HOLES,11884,21,11882.0,32.0,,,11899,21,11901.0,32.0,,,11891.5,0.0,15,53.0,53.0,0.0,0.00016821565246649683,2.0,7.0,11898.34,38.63835991785209,-0.17702614744886877
4,35000,GALAXY_SOUNDS_BLACK_HOLES,11891,13,11889.0,36.0,,,11906,13,11908.0,36.0,,,11898.5,0.0,15,49.0,49.0,0.0,0.00058865576251943,7.0,4.0,11896.87,37.148187804271494,0.04387831806459678
4,35100,GALAXY_SOUNDS_BLACK_HOLES,11895,16,11893.0,30.0,,,11910,16,11912.0,30.0,,,11902.5,0.0,15,46.0,46.0,0.0,0.00033617682901199153,4.0,-12.0,11895.51,35.61049060059193,0.1962904717713603
4,35200,GALAXY_SOUNDS_BLACK_HOLES,11887,12,11885.0,34.0,,,11894,6,11902.0,12.0,11904.0,34.0,11890.5,0.0,7,46.0,52.0,-0.061224489795918366,-0.0010081915563957544,-12.0,28.5,11893.95,34.020739472918244,-0.10140873048180078
4,35300,GALAXY_SOUNDS_BLACK_HOLES,11911,25,11910.0,26.0,,,11927,25,11928.0,26.0,,,11919.0,0.0,16,51.0,51.0,0.0,0.002396871451999516,28.5,-21.0,11892.65,31.670215518982907,0.8320120203857266
4,35400,GALAXY_SOUNDS_BLACK_HOLES,11890,14,11888.0,29.0,,,11906,14,11907.0,29.0,,,11898.0,0.0,16,43.0,43.0,0.0,-0.0017618927762396153,-21.0,-5.5,11891.35,30.014324811261766,0.22156087274381964
4,35500,GALAXY_SOUNDS_BLACK_HOLES,11885,20,11883.0,25.0,,,11900,20,11902.0,25.0,,,11892.5,0.0,15,45.0,45.0,0.0,-0.00046226256513703934,-5.5,9.0,11889.81,27.817717522499585,0.09670096037982907
4,35600,GALAXY_SOUNDS_BLACK_HOLES,11894,15,11892.0,31.0,,,11909,15,11911.0,31.0,,,11901.5,0.0,15,46.0,46.0,0.0,0.0007567794828673424,9.0,15.0,11888.83,26.4663070367126,0.47872187012811984
4,35700,GALAXY_SOUNDS_BLACK_HOLES,11909,19,11907.0,28.0,,,11924,19,11926.0,28.0,,,11916.5,0.0,15,47.0,47.0,0.0,0.0012603453346216043,15.0,-14.0,11888.26,25.52194733786244,1.1064986392360838
4,35800,GALAXY_SOUNDS_BLACK_HOLES,11895,20,11893.0,26.0,,,11910,20,11912.0,26.0,,,11902.5,0.0,15,46.0,46.0,0.0,-0.0011748416061763134,-14.0,-4.0,11887.36,24.146669183373618,0.6270015911935459
4,35900,GALAXY_SOUNDS_BLACK_HOLES,11891,12,11889.0,28.0,,,11906,12,11908.0,28.0,,,11898.5,0.0,15,40.0,40.0,0.0,-0.00033606385213191814,-4.0,3.0,11886.36,22.54520176106585,0.5384737794169772
4,36000,GALAXY_SOUNDS_BLACK_HOLES,11894,19,11892.0,33.0,,,11909,19,11911.0,33.0,,,11901.5,0.0,15,52.0,52.0,0.0,0.00025213262175904916,3.0,-20.5,11885.59,21.298819072326776,0.7469897718729143
4,36100,GALAXY_SOUNDS_BLACK_HOLES,11873,13,11872.0,25.0,,,11889,13,11891.0,25.0,,,11881.0,0.0,16,38.0,38.0,0.0,-0.0017224719573163405,-20.5,-11.5,11884.69,20.491882414656022,-0.18007130459431978
4,36200,GALAXY_SOUNDS_BLACK_HOLES,11862,23,11860.0,36.0,,,11877,23,11879.0,36.0,,,11869.5,0.0,15,59.0,59.0,0.0,-0.0009679319922565321,-11.5,1.5,11883.31,19.068054811222893,-0.7242479705833095
4,36300,GALAXY_SOUNDS_BLACK_HOLES,11863,18,11861.0,31.0,,,11879,18,11880.0,31.0,,,11871.0,0.0,16,49.0,49.0,0.0,0.0001263743207380319,1.5,5.5,11882.2,18.09301364768166,-0.6190234649735001
4,36400,GALAXY_SOUNDS_BLACK_HOLES,11869,20,11867.0,37.0,,,11884,20,11886.0,37.0,,,11876.5,0.0,15,57.0,57.0,0.0,0.00046331395838605793,5.5,-0.5,11881.72,17.915094536254458,-0.29137440438484563
4,36500,GALAXY_SOUNDS_BLACK_HOLES,11868,25,11867.0,31.0,,,11884,25,11885.0,31.0,,,11876.0,0.0,16,56.0,56.0,0.0,-4.209994527004657e-05,-0.5,-12.0,11881.53,17.92456130445634,-0.30851522143673366
4,36600,GALAXY_SOUNDS_BLACK_HOLES,11856,15,11855.0,25.0,,,11872,15,11873.0,25.0,,,11864.0,0.0,16,40.0,40.0,0.0,-0.0010104412260020235,-12.0,-0.5,11880.98,18.033970212647706,-0.9415563960558744
4,36700,GALAXY_SOUNDS_BLACK_HOLES,11856,15,11854.0,35.0,,,11871,15,11873.0,35.0,,,11863.5,0.0,15,50.0,50.0,0.0,-4.214430209037445e-05,-0.5,-12.0,11880.36,18.09246093971554,-0.9318798617931776
4,36800,GALAXY_SOUNDS_BLACK_HOLES,11844,15,11842.0,31.0,,,11859,15,11861.0,31.0,,,11851.5,0.0,15,46.0,46.0,0.0,-0.0010115058793779275,-12.0,-3.0,11879.3,18.201536153998074,-1.5273436134615945
4,36900,GALAXY_SOUNDS_BLACK_HOLES,11841,23,11839.0,26.0,,,11856,23,11858.0,26.0,,,11848.5,0.0,15,49.0,49.0,0.0,-0.00025313251487157906,-3.0,-3.0,11878.37,18.5672550254903,-1.608746147935889
4,37000,GALAXY_SOUNDS_BLACK_HOLES,11838,25,11836.0,33.0,,,11853,25,11855.0,33.0,,,11845.5,0.0,15,58.0,58.0,0.0,-0.00025319660716549564,-3.0,-18.0,11877.39,18.986915473071555,-1.679577709461436
4,37100,GALAXY_SOUNDS_BLACK_HOLES,11820,25,11818.0,26.0,,,11835,25,11837.0,26.0,,,11827.5,0.0,15,51.0,51.0,0.0,-0.0015195643915411061,-18.0,-2.0,11876.49,20.248076250216922,-2.419489110698847
4,37200,GALAXY_SOUNDS_BLACK_HOLES,11818,13,11816.0,37.0,,,11833,13,11835.0,37.0,,,11825.5,0.0,15,50.0,50.0,0.0,-0.0001690974424012337,-2.0,17.0,11875.43,21.489914577988927,-2.3234154709549735
4,37300,GALAXY_SOUNDS_BLACK_HOLES,11835,12,11833.0,34.0,,,11850,12,11852.0,34.0,,,11842.5,0.0,15,46.0,46.0,0.0,0.0014375713500485165,17.0,-5.0,11874.71,21.982388590894246,-1.4652638800745001
4,37400,GALAXY_SOUNDS_BLACK_HOLES,11830,25,11828.0,32.0,,,11845,25,11847.0,32.0,,,11837.5,0.0,15,57.0,57.0,0.0,-0.00042220814861726463,-5.0,9.5,11874.07,22.594475123804973,-1.6185372662837596
4,37500,GALAXY_SOUNDS_BLACK_HOLES,11843,2,11836.0,20.0,11834.0,37.0,11851,20,11853.0,37.0,,,11847.0,0.0,8,59.0,57.0,0.017241379310344827,0.0008025343189017597,9.5,5.5,11873.74,22.87080841485065,-1.1691759869160008
4,37600,GALAXY_SOUNDS_BLACK_HOLES,11845,24,11843.0,34.0,,,11860,24,11862.0,34.0,,,11852.5,0.0,15,58.0,58.0,0.0,0.00046425255338911064,5.5,-5.0,11873.55,23.00937031834545,-0.914844678874851
4,37700,GALAXY_SOUNDS_BLACK_HOLES,11840,19,11838.0,32.0,,,11855,19,11857.0,32.0,,,11847.5,0.0,15,51.0,51.0,0.0,-0.00042185192997257204,-5.0,-18.0,11873.29,23.232210661981092,-1.1100966832315073
4,37800,GALAXY_SOUNDS_BLACK_HOLES,11822,15,11820.0,28.0,,,11837,15,11839.0,28.0,,,11829.5,0.0,15,43.0,43.0,0.0,-0.0015193078708588548,-18.0,-7.0,11872.87,23.834636518246757,-1.8196207845166266
4,37900,GALAXY_SOUNDS_BLACK_HOLES,11815,12,11813.0,34.0,,,11830,12,11832.0,34.0,,,11822.5,0.0,15,46.0,46.0,0.0,-0.0005917409865167089,-7.0,2.0,11872.09,24.831614559476215,-1.9970509723088328
4,38000,GALAXY_SOUNDS_BLACK_HOLES,11817,20,11815.0,29.0,,,11832,20,11834.0,29.0,,,11824.5,0.0,15,49.0,49.0,0.0,0.00016916895749630179,2.0,-5.0,11871.35,25.690117610763522,-1.8236584475725162
4,38100,GALAXY_SOUNDS_BLACK_HOLES,11812,13,11810.0,27.0,,,11827,13,11829.0,27.0,,,11819.5,0.0,15,40.0,40.0,0.0,-0.00042285086050153353,-5.0,5.0,11870.23,26.70611219494739,-1.899565149344251
4,38200,GALAXY_SOUNDS_BLACK_HOLES,11817,19,11815.0,28.0,,,11832,19,11834.0,28.0,,,11824.5,0.0,15,47.0,47.0,0.0,0.00042302973899066565,5.0,12.0,11869.79,27.28012096743115,-1.6601832541018104
4,38300,GALAXY_SOUNDS_BLACK_HOLES,11829,12,11827.0,32.0,,,11844,12,11846.0,32.0,,,11836.5,0.0,15,44.0,44.0,0.0,0.001014842065203636,12.0,2.0,11869.39,27.62343171275977,-1.1906558295147276
4,38400,GALAXY_SOUNDS_BLACK_HOLES,11831,24,11830.0,32.0,,,11846,24,11848.0,32.0,,,11838.5,0.0,15,56.0,56.0,0.0,0.00016896886748618556,2.0,6.0,11868.83,27.964921539892522,-1.0845730411484822
4,38500,GALAXY_SOUNDS_BLACK_HOLES,11837,25,11835.0,25.0,,,11852,25,11854.0,25.0,,,11844.5,0.0,15,50.0,50.0,0.0,0.000506820965493926,6.0,3.0,11868.71,28.057901138969374,-0.8628585538201241
4,38600,GALAXY_SOUNDS_BLACK_HOLES,11844,24,11842.0,37.0,,,11851,5,11859.0,24.0,11861.0,37.0,11847.5,0.0,7,61.0,66.0,-0.03937007874015748,0.00025328211406128176,3.0,12.5,11868.57,28.147572121306926,-0.7485547921929049
4,38700,GALAXY_SOUNDS_BLACK_HOLES,11852,23,11851.0,28.0,,,11868,23,11869.0,28.0,,,11860.0,0.0,16,51.0,51.0,0.0,0.001055074910318643,12.5,-8.5,11868.52,28.160791964702902,-0.3025483093898607
4,38800,GALAXY_SOUNDS_BLACK_HOLES,11844,16,11842.0,28.0,,,11859,16,11861.0,28.0,,,11851.5,0.0,15,44.0,44.0,0.0,-0.0007166947723440398,-8.5,-7.5,11868.16,28.262876783499348,-0.5894658257055568
4,38900,GALAXY_SOUNDS_BLACK_HOLES,11836,15,11835.0,34.0,,,11852,15,11853.0,34.0,,,11844.0,0.0,16,49.0,49.0,0.0,-0.0006328312871788366,-7.5,13.5,11867.75,28.46502508445842,-0.8343572482206323
4,39000,GALAXY_SOUNDS_BLACK_HOLES,11850,25,11848.0,31.0,,,11865,25,11867.0,31.0,,,11857.5,0.0,15,56.0,56.0,0.0,0.0011398176291792517,13.5,15.0,11867.43,28.48898999645341,-0.34855570524741225
4,39100,GALAXY_SOUNDS_BLACK_HOLES,11865,25,11863.0,31.0,,,11880,25,11882.0,31.0,,,11872.5,0.0,15,56.0,56.0,0.0,0.0012650221378873727,15.0,13.5,11867.15,28.36627236985629,0.18860426672366004
4,39200,GALAXY_SOUNDS_BLACK_HOLES,11878,12,11877.0,30.0,,,11894,12,11895.0,30.0,,,11886.0,0.0,16,42.0,42.0,0.0,0.0011370814908402416,13.5,-0.5,11866.98,28.224132097385464,0.6738914037949231
4,39300,GALAXY_SOUNDS_BLACK_HOLES,11878,20,11876.0,28.0,,,11893,20,11895.0,28.0,,,11885.5,0.0,15,48.0,48.0,0.0,-4.2066296483289634e-05,-0.5,-22.5,11867.0,28.237151674548922,0.6551652310128242
4,39400,GALAXY_SOUNDS_BLACK_HOLES,11855,25,11854.0,30.0,,,11871,25,11872.0,30.0,,,11863.0,0.0,16,55.0,55.0,0.0,-0.0018930629758949769,-22.5,16.5,11866.2,27.758984572339475,-0.11527799194749283
4,39500,GALAXY_SOUNDS_BLACK_HOLES,11872,21,11870.0,25.0,,,11887,21,11889.0,25.0,,,11879.5,0.0,15,46.0,46.0,0.0,0.0013908792042485185,16.5,-7.0,11866.02,27.64035795268728,0.4876926710961425
4,39600,GALAXY_SOUNDS_BLACK_HOLES,11865,12,11863.0,32.0,,,11880,12,11882.0,32.0,,,11872.5,0.0,15,44.0,44.0,0.0,-0.0005892503893261125,-7.0,10.0,11865.64,27.41257718188265,0.2502500933963426
4,39700,GALAXY_SOUNDS_BLACK_HOLES,11879,13,11877.0,30.0,,,11886,5,11894.0,13.0,11896.0,30.0,11882.5,0.0,7,43.0,48.0,-0.054945054945054944,0.0008422825858074301,10.0,15.0,11865.43,27.238367672585554,0.626689536068641
4,39800,GALAXY_SOUNDS_BLACK_HOLES,11890,12,11888.0,27.0,,,11905,12,11907.0,27.0,,,11897.5,0.0,15,39.0,39.0,0.0,0.001262360614348923,15.0,-3.0,11865.59,27.405624701941996,1.1643595191515073
4,39900,GALAXY_SOUNDS_BLACK_HOLES,11887,23,11885.0,35.0,,,11902,23,11904.0,35.0,,,11894.5,0.0,15,58.0,58.0,0.0,-0.0002521538138264834,-3.0,6.0,11865.65,27.466723837489585,1.0503618913815536
4,40000,GALAXY_SOUNDS_BLACK_HOLES,11893,15,11891.0,27.0,,,11908,15,11910.0,27.0,,,11900.5,0.0,15,42.0,42.0,0.0,0.0005044348228173678,6.0,14.5,11865.69,27.51695024921876,1.265038446656631
4,40100,GALAXY_SOUNDS_BLACK_HOLES,11907,19,11905.0,34.0,,,11923,19,11924.0,34.0,,,11915.0,0.0,16,53.0,53.0,0.0,0.0012184362001597115,14.5,-9.5,11865.94,27.91215081757198,1.7576574560894809
4,40200,GALAXY_SOUNDS_BLACK_HOLES,11898,24,11896.0,37.0,,,11913,24,11915.0,37.0,,,11905.5,0.0,15,61.0,61.0,0.0,-0.000797314309693653,-9.5,-9.0,11866.24,28.259952193108326,1.389245096089527
4,40300,GALAXY_SOUNDS_BLACK_HOLES,11889,25,11887.0,28.0,,,11904,25,11906.0,28.0,,,11896.5,0.0,15,53.0,53.0,0.0,-0.0007559531309059286,-9.0,3.5,11865.79,27.57348067858441,1.1137513017662208
4,40400,GALAXY_SOUNDS_BLACK_HOLES,11892,13,11891.0,31.0,,,11908,13,11909.0,31.0,,,11900.0,0.0,16,44.0,44.0,0.0,0.00029420417769943086,3.5,25.0,11865.83,27.62256730442284,1.2370320116671008
4,40500,GALAXY_SOUNDS_BLACK_HOLES,11917,23,11916.0,26.0,,,11933,23,11934.0,26.0,,,11925.0,0.0,16,49.0,49.0,0.0,0.0021008403361344463,25.0,-22.0,11866.48,28.62708151237136,2.0442181636542545
