timestamp,cash,inventory_value,total_pnl,pos_EMERALDS,mid_EMERALDS,pos_TOMATOES,mid_TOMATOES
39900,-274430.0,274753.5,323.5,19.0,10000.0,17.0,4985.5
40000,-274430.0,274753.5,323.5,19.0,10000.0,17.0,4985.5
40100,-274430.0,274728.0,298.0,19.0,10000.0,17.0,4984.0
40200,-274430.0,274728.0,298.0,19.0,10000.0,17.0,4984.0
40300,-274430.0,274736.5,306.5,19.0,10000.0,17.0,4984.5
40400,-274430.0,274728.0,298.0,19.0,10000.0,17.0,4984.0
40500,-274430.0,274719.5,289.5,19.0,10000.0,17.0,4983.5
40600,-274430.0,274711.0,281.0,19.0,10000.0,17.0,4983.0
40700,-274430.0,274719.5,289.5,19.0,10000.0,17.0,4983.5
40800,-274430.0,274719.5,289.5,19.0,10000.0,17.0,4983.5
40900,-274430.0,274719.5,289.5,19.0,10000.0,17.0,4983.5
41000,-274430.0,274728.0,298.0,19.0,10000.0,17.0,4984.0
41100,-274430.0,274736.5,306.5,19.0,10000.0,17.0,4984.5
41200,-274430.0,274736.5,306.5,19.0,10000.0,17.0,4984.5
41300,-274430.0,274736.5,306.5,19.0,10000.0,17.0,4984.5
41400,-274430.0,274677.0,247.0,19.0,10000.0,17.0,4981.0
41500,-274430.0,274736.5,306.5,19.0,10000.0,17.0,4984.5
41600,-274430.0,274719.5,289.5,19.0,10000.0,17.0,4983.5
41700,-274430.0,274779.0,349.0,19.0,10000.0,17.0,4987.0
41800,-274430.0,274736.5,306.5,19.0,10000.0,17.0,4984.5
41900,-274430.0,274736.5,306.5,19.0,10000.0,17.0,4984.5
42000,-274430.0,274728.0,298.0,19.0,10000.0,17.0,4984.0
42100,-274430.0,274728.0,298.0,19.0,10000.0,17.0,4984.0
42200,-274430.0,274711.0,281.0,19.0,10000.0,17.0,4983.0
42300,-274430.0,274702.5,272.5,19.0,10000.0,17.0,4982.5
42400,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
42500,-324395.0,324694.0,299.0,24.0,10000.0,17.0,4982.0
42600,-324395.0,324685.5,290.5,24.0,10000.0,17.0,4981.5
42700,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
42800,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
42900,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
43000,-324395.0,324694.0,299.0,24.0,10000.0,17.0,4982.0
43100,-324395.0,324694.0,299.0,24.0,10000.0,17.0,4982.0
43200,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
43300,-324395.0,324694.0,299.0,24.0,10000.0,17.0,4982.0
43400,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
43500,-324395.0,324770.5,375.5,24.0,10000.0,17.0,4986.5
43600,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
43700,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
43800,-324395.0,324702.5,307.5,24.0,10000.0,17.0,4982.5
43900,-299455.0,299784.0,329.0,24.0,10000.0,12.0,4982.0
44000,-299455.0,299790.0,335.0,24.0,10000.0,12.0,4982.5
44100,-299455.0,299790.0,335.0,24.0,10000.0,12.0,4982.5
44200,-299455.0,299808.0,353.0,24.0,10000.0,12.0,4984.0
44300,-299455.0,299814.0,359.0,24.0,10000.0,12.0,4984.5
44400,-299455.0,299820.0,365.0,24.0,10000.0,12.0,4985.0
44500,-299455.0,299814.0,359.0,24.0,10000.0,12.0,4984.5
44600,-299455.0,299814.0,359.0,24.0,10000.0,12.0,4984.5
44700,-299455.0,299718.0,263.0,24.0,9996.0,12.0,4984.5
44800,-299455.0,299814.0,359.0,24.0,10000.0,12.0,4984.5
44900,-299455.0,299802.0,347.0,24.0,10000.0,12.0,4983.5
45000,-299455.0,299790.0,335.0,24.0,10000.0,12.0,4982.5
45100,-299455.0,299796.0,341.0,24.0,10000.0,12.0,4983.0
45200,-299455.0,299790.0,335.0,24.0,10000.0,12.0,4982.5
45300,-299455.0,299796.0,341.0,24.0,10000.0,12.0,4983.0
45400,-299455.0,299790.0,335.0,24.0,10000.0,12.0,4982.5
45500,-299455.0,299754.0,299.0,24.0,10000.0,12.0,4979.5
45600,-264574.0,264930.0,356.0,24.0,10000.0,5.0,4986.0
45700,-264574.0,264917.5,343.5,24.0,10000.0,5.0,4983.5
45800,-264574.0,264915.0,341.0,24.0,10000.0,5.0,4983.0
45900,-264574.0,264915.0,341.0,24.0,10000.0,5.0,4983.0
46000,-264574.0,264917.5,343.5,24.0,10000.0,5.0,4983.5
46100,-264574.0,264915.0,341.0,24.0,10000.0,5.0,4983.0
46200,-264574.0,264912.5,338.5,24.0,10000.0,5.0,4982.5
46300,-264574.0,264915.0,341.0,24.0,10000.0,5.0,4983.0
46400,-264574.0,264915.0,341.0,24.0,10000.0,5.0,4983.0
46500,-264574.0,264930.0,356.0,24.0,10000.0,5.0,4986.0
46600,-309412.0,309706.0,294.0,24.0,10000.0,14.0,4979.0
46700,-309412.0,309755.0,343.0,24.0,10000.0,14.0,4982.5
46800,-309412.0,309769.0,357.0,24.0,10000.0,14.0,4983.5
46900,-309412.0,309776.0,364.0,24.0,10000.0,14.0,4984.0
47000,-309412.0,309776.0,364.0,24.0,10000.0,14.0,4984.0
47100,-309412.0,309769.0,357.0,24.0,10000.0,14.0,4983.5
47200,-309412.0,309776.0,364.0,24.0,10000.0,14.0,4984.0
47300,-309412.0,309769.0,357.0,24.0,10000.0,14.0,4983.5
47400,-309412.0,309776.0,364.0,24.0,10000.0,14.0,4984.0
47500,-309412.0,309769.0,357.0,24.0,10000.0,14.0,4983.5
47600,-309412.0,309769.0,357.0,24.0,10000.0,14.0,4983.5
47700,-309412.0,309776.0,364.0,24.0,10000.0,14.0,4984.0
47800,-309412.0,309783.0,371.0,24.0,10000.0,14.0,4984.5
47900,-309412.0,309783.0,371.0,24.0,10000.0,14.0,4984.5
48000,-309412.0,309783.0,371.0,24.0,10000.0,14.0,4984.5
48100,-309412.0,309783.0,371.0,24.0,10000.0,14.0,4984.5
48200,-309412.0,309783.0,371.0,24.0,10000.0,14.0,4984.5
48300,-309412.0,309755.0,343.0,24.0,10000.0,14.0,4982.5
48400,-309412.0,309790.0,378.0,24.0,10000.0,14.0,4985.0
48500,-309412.0,309804.0,392.0,24.0,10000.0,14.0,4986.0
48600,-309412.0,309825.0,413.0,24.0,10000.0,14.0,4987.5
48700,-309412.0,309832.0,420.0,24.0,10000.0,14.0,4988.0
48800,-309412.0,309839.0,427.0,24.0,10000.0,14.0,4988.5
48900,-309412.0,309846.0,434.0,24.0,10000.0,14.0,4989.0
49000,-309412.0,309846.0,434.0,24.0,10000.0,14.0,4989.0
49100,-309412.0,309853.0,441.0,24.0,10000.0,14.0,4989.5
49200,-309412.0,309949.0,537.0,24.0,10004.0,14.0,4989.5
49300,-309412.0,309853.0,441.0,24.0,10000.0,14.0,4989.5
49400,-309412.0,309846.0,434.0,24.0,10000.0,14.0,4989.0
49500,-309412.0,309832.0,420.0,24.0,10000.0,14.0,4988.0
49600,-309412.0,309839.0,427.0,24.0,10000.0,14.0,4988.5
49700,-309412.0,309846.0,434.0,24.0,10000.0,14.0,4989.0
49800,-309412.0,309860.0,448.0,24.0,10000.0,14.0,4990.0
49900,-309412.0,309853.0,441.0,24.0,10000.0,14.0,4989.5
50000,-309412.0,309839.0,427.0,24.0,10000.0,14.0,4988.5
50100,-309412.0,309839.0,427.0,24.0,10000.0,14.0,4988.5
50200,-309412.0,309825.0,413.0,24.0,10000.0,14.0,4987.5
50300,-309412.0,309818.0,406.0,24.0,10000.0,14.0,4987.0
50400,-309412.0,309769.0,357.0,24.0,10000.0,14.0,4983.5
50500,-309412.0,309811.0,399.0,24.0,10000.0,14.0,4986.5
50600,-309412.0,309797.0,385.0,24.0,10000.0,14.0,4985.5
50700,-309412.0,309804.0,392.0,24.0,10000.0,14.0,4986.0
50800,-309412.0,309804.0,392.0,24.0,10000.0,14.0,4986.0
50900,-309412.0,309811.0,399.0,24.0,10000.0,14.0,4986.5
51000,-309412.0,309818.0,406.0,24.0,10000.0,14.0,4987.0
51100,-309412.0,309818.0,406.0,24.0,10000.0,14.0,4987.0
51200,-309412.0,309811.0,399.0,24.0,10000.0,14.0,4986.5
51300,-379363.0,379818.0,455.0,31.0,10000.0,14.0,4987.0
51400,-379363.0,379818.0,455.0,31.0,10000.0,14.0,4987.0
51500,-379363.0,379832.0,469.0,31.0,10000.0,14.0,4988.0
51600,-379363.0,379860.0,497.0,31.0,10000.0,14.0,4990.0
51700,-379363.0,379825.0,462.0,31.0,10000.0,14.0,4987.5
51800,-379363.0,379949.0,586.0,31.0,10004.0,14.0,4987.5
51900,-379363.0,379818.0,455.0,31.0,10000.0,14.0,4987.0
52000,-379363.0,379949.0,586.0,31.0,10004.0,14.0,4987.5
52100,-379363.0,379818.0,455.0,31.0,10000.0,14.0,4987.0
52200,-379363.0,379811.0,448.0,31.0,10000.0,14.0,4986.5
52300,-379363.0,379811.0,448.0,31.0,10000.0,14.0,4986.5
52400,-379363.0,379811.0,448.0,31.0,10000.0,14.0,4986.5
52500,-379363.0,379804.0,441.0,31.0,10000.0,14.0,4986.0
52600,-379363.0,379769.0,406.0,31.0,10000.0,14.0,4983.5
52700,-379363.0,379811.0,448.0,31.0,10000.0,14.0,4986.5
52800,-359391.0,359875.0,484.0,31.0,10000.0,10.0,4987.5
52900,-359391.0,359885.0,494.0,31.0,10000.0,10.0,4988.5
53000,-359391.0,359875.0,484.0,31.0,10000.0,10.0,4987.5
53100,-349403.0,349908.0,505.0,31.0,10000.0,8.0,4988.5
53200,-349403.0,349900.0,497.0,31.0,10000.0,8.0,4987.5
53300,-349403.0,349900.0,497.0,31.0,10000.0,8.0,4987.5
53400,-349403.0,349904.0,501.0,31.0,10000.0,8.0,4988.0
53500,-349403.0,349912.0,509.0,31.0,10000.0,8.0,4989.0
53600,-339413.0,339937.0,524.0,31.0,10000.0,6.0,4989.5
53700,-339413.0,339816.0,403.0,31.0,9996.0,6.0,4990.0
53800,-339413.0,339940.0,527.0,31.0,10000.0,6.0,4990.0
53900,-339413.0,340064.0,651.0,31.0,10004.0,6.0,4990.0
54000,-339413.0,339943.0,530.0,31.0,10000.0,6.0,4990.5
54100,-339413.0,339943.0,530.0,31.0,10000.0,6.0,4990.5
54200,-339413.0,339943.0,530.0,31.0,10000.0,6.0,4990.5
54300,-339413.0,339943.0,530.0,31.0,10000.0,6.0,4990.5
54400,-354365.0,354910.0,545.0,31.0,10000.0,9.0,4990.0
54500,-354365.0,354910.0,545.0,31.0,10000.0,9.0,4990.0
54600,-354365.0,354914.5,549.5,31.0,10000.0,9.0,4990.5
54700,-354365.0,354914.5,549.5,31.0,10000.0,9.0,4990.5
54800,-354365.0,354901.0,536.0,31.0,10000.0,9.0,4989.0
54900,-354365.0,354905.5,540.5,31.0,10000.0,9.0,4989.5
55000,-354365.0,354905.5,540.5,31.0,10000.0,9.0,4989.5
55100,-354365.0,355034.0,669.0,31.0,10004.0,9.0,4990.0
55200,-354365.0,354905.5,540.5,31.0,10000.0,9.0,4989.5
55300,-414323.0,414910.0,587.0,37.0,10000.0,9.0,4990.0
55400,-414323.0,414910.0,587.0,37.0,10000.0,9.0,4990.0
55500,-414323.0,414905.5,582.5,37.0,10000.0,9.0,4989.5
55600,-414323.0,414905.5,582.5,37.0,10000.0,9.0,4989.5
55700,-454295.0,454901.0,606.0,41.0,10000.0,9.0,4989.0
55800,-454295.0,454896.5,601.5,41.0,10000.0,9.0,4988.5
55900,-454295.0,454896.5,601.5,41.0,10000.0,9.0,4988.5
56000,-454295.0,454887.5,592.5,41.0,10000.0,9.0,4987.5
56100,-454295.0,454887.5,592.5,41.0,10000.0,9.0,4987.5
56200,-454295.0,454883.0,588.0,41.0,10000.0,9.0,4987.0
56300,-454295.0,454883.0,588.0,41.0,10000.0,9.0,4987.0
56400,-454295.0,454887.5,592.5,41.0,10000.0,9.0,4987.5
56500,-499160.0,499685.0,525.0,41.0,10000.0,18.0,4982.5
56600,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
56700,-499160.0,499721.0,561.0,41.0,10000.0,18.0,4984.5
56800,-499160.0,499775.0,615.0,41.0,10000.0,18.0,4987.5
56900,-499160.0,499775.0,615.0,41.0,10000.0,18.0,4987.5
57000,-499160.0,499775.0,615.0,41.0,10000.0,18.0,4987.5
57100,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
57200,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
57300,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
57400,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
57500,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
57600,-499160.0,499793.0,633.0,41.0,10000.0,18.0,4988.5
57700,-499160.0,499793.0,633.0,41.0,10000.0,18.0,4988.5
57800,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
57900,-499160.0,499721.0,561.0,41.0,10000.0,18.0,4984.5
58000,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
58100,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
58200,-499160.0,499784.0,624.0,41.0,10000.0,18.0,4988.0
58300,-499160.0,499793.0,633.0,41.0,10000.0,18.0,4988.5
58400,-499160.0,499802.0,642.0,41.0,10000.0,18.0,4989.0
58500,-499160.0,499793.0,633.0,41.0,10000.0,18.0,4988.5
58600,-499160.0,499766.0,606.0,41.0,10000.0,18.0,4987.0
58700,-499160.0,499775.0,615.0,41.0,10000.0,18.0,4987.5
58800,-499160.0,499766.0,606.0,41.0,10000.0,18.0,4987.0
58900,-499160.0,499757.0,597.0,41.0,10000.0,18.0,4986.5
59000,-499160.0,499748.0,588.0,41.0,10000.0,18.0,4986.0
59100,-499160.0,499739.0,579.0,41.0,10000.0,18.0,4985.5
59200,-499160.0,499739.0,579.0,41.0,10000.0,18.0,4985.5
59300,-499160.0,499748.0,588.0,41.0,10000.0,18.0,4986.0
59400,-499160.0,499739.0,579.0,41.0,10000.0,18.0,4985.5
59500,-499160.0,499757.0,597.0,41.0,10000.0,18.0,4986.5
59600,-499160.0,499775.0,615.0,41.0,10000.0,18.0,4987.5
59700,-474200.0,474824.5,624.5,41.0,10000.0,13.0,4986.5
59800,-474200.0,474831.0,631.0,41.0,10000.0,13.0,4987.0
59900,-474200.0,474844.0,644.0,41.0,10000.0,13.0,4988.0
60000,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
60100,-474200.0,474844.0,644.0,41.0,10000.0,13.0,4988.0
60200,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
60300,-474200.0,474857.0,657.0,41.0,10000.0,13.0,4989.0
60400,-474200.0,474857.0,657.0,41.0,10000.0,13.0,4989.0
60500,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
60600,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
60700,-474200.0,474844.0,644.0,41.0,10000.0,13.0,4988.0
60800,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
60900,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
61000,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
61100,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
61200,-474200.0,474811.5,611.5,41.0,10000.0,13.0,4985.5
61300,-474200.0,474850.5,650.5,41.0,10000.0,13.0,4988.5
61400,-474200.0,474915.5,715.5,41.0,10000.0,13.0,4993.5
61500,-474200.0,474870.0,670.0,41.0,10000.0,13.0,4990.0
61600,-474200.0,474876.5,676.5,41.0,10000.0,13.0,4990.5
61700,-474200.0,474870.0,670.0,41.0,10000.0,13.0,4990.0
61800,-474200.0,474870.0,670.0,41.0,10000.0,13.0,4990.0
61900,-474200.0,474863.5,663.5,41.0,10000.0,13.0,4989.5
62000,-474200.0,474863.5,663.5,41.0,10000.0,13.0,4989.5
62100,-474200.0,474870.0,670.0,41.0,10000.0,13.0,4990.0
62200,-474200.0,474863.5,663.5,41.0,10000.0,13.0,4989.5
62300,-474200.0,474876.5,676.5,41.0,10000.0,13.0,4990.5
62400,-474200.0,474876.5,676.5,41.0,10000.0,13.0,4990.5
62500,-474200.0,474876.5,676.5,41.0,10000.0,13.0,4990.5
62600,-474200.0,474870.0,670.0,41.0,10000.0,13.0,4990.0
62700,-554144.0,554870.0,726.0,49.0,10000.0,13.0,4990.0
62800,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
62900,-554144.0,554870.0,726.0,49.0,10000.0,13.0,4990.0
63000,-554144.0,554870.0,726.0,49.0,10000.0,13.0,4990.0
63100,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
63200,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
63300,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
63400,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
63500,-554144.0,554870.0,726.0,49.0,10000.0,13.0,4990.0
63600,-554144.0,554870.0,726.0,49.0,10000.0,13.0,4990.0
63700,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
63800,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
63900,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
64000,-554144.0,554876.5,732.5,49.0,10000.0,13.0,4990.5
64100,-574084.0,574838.5,754.5,49.0,10000.0,17.0,4990.5
64200,-574084.0,574847.0,763.0,49.0,10000.0,17.0,4991.0
64300,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
64400,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
64500,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
64600,-574084.0,574838.5,754.5,49.0,10000.0,17.0,4990.5
64700,-574084.0,574847.0,763.0,49.0,10000.0,17.0,4991.0
64800,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
64900,-574084.0,574838.5,754.5,49.0,10000.0,17.0,4990.5
65000,-574084.0,574847.0,763.0,49.0,10000.0,17.0,4991.0
65100,-574084.0,574838.5,754.5,49.0,10000.0,17.0,4990.5
65200,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
65300,-574084.0,574821.5,737.5,49.0,10000.0,17.0,4989.5
65400,-574084.0,574770.5,686.5,49.0,10000.0,17.0,4986.5
65500,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
65600,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
65700,-574084.0,574830.0,746.0,49.0,10000.0,17.0,4990.0
65800,-574084.0,574813.0,729.0,49.0,10000.0,17.0,4989.0
65900,-574084.0,574821.5,737.5,49.0,10000.0,17.0,4989.5
66000,-574084.0,574821.5,737.5,49.0,10000.0,17.0,4989.5
66100,-589054.0,589860.0,806.0,49.0,10000.0,20.0,4993.0
66200,-589054.0,589830.0,776.0,49.0,10000.0,20.0,4991.5
66300,-589054.0,589790.0,736.0,49.0,10000.0,20.0,4989.5
66400,-589054.0,589780.0,726.0,49.0,10000.0,20.0,4989.0
66500,-589054.0,589770.0,716.0,49.0,10000.0,20.0,4988.5
66600,-589054.0,589750.0,696.0,49.0,10000.0,20.0,4987.5
66700,-519005.0,519750.0,745.0,42.0,10000.0,20.0,4987.5
66800,-519005.0,519750.0,745.0,42.0,10000.0,20.0,4987.5
66900,-519005.0,519750.0,745.0,42.0,10000.0,20.0,4987.5
67000,-519005.0,519750.0,745.0,42.0,10000.0,20.0,4987.5
67100,-519005.0,519730.0,725.0,42.0,10000.0,20.0,4986.5
67200,-519005.0,519730.0,725.0,42.0,10000.0,20.0,4986.5
67300,-588956.0,589534.0,578.0,49.0,9996.0,20.0,4986.5
67400,-588956.0,589740.0,784.0,49.0,10000.0,20.0,4987.0
67500,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
67600,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
67700,-588956.0,589740.0,784.0,49.0,10000.0,20.0,4987.0
67800,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
67900,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
68000,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
68100,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
68200,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
68300,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
68400,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
68500,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
68600,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
68700,-588956.0,589936.0,980.0,49.0,10004.0,20.0,4987.0
68800,-588956.0,589750.0,794.0,49.0,10000.0,20.0,4987.5
68900,-588956.0,589750.0,794.0,49.0,10000.0,20.0,4987.5
69000,-588956.0,589740.0,784.0,49.0,10000.0,20.0,4987.0
69100,-588956.0,589740.0,784.0,49.0,10000.0,20.0,4987.0
69200,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
69300,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
69400,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
69500,-588956.0,589720.0,764.0,49.0,10000.0,20.0,4986.0
69600,-588956.0,589730.0,774.0,49.0,10000.0,20.0,4986.5
69700,-588956.0,589740.0,784.0,49.0,10000.0,20.0,4987.0
69800,-588956.0,589740.0,784.0,49.0,10000.0,20.0,4987.0
69900,-588956.0,589750.0,794.0,49.0,10000.0,20.0,4987.5
70000,-588956.0,589750.0,794.0,49.0,10000.0,20.0,4987.5
70100,-588956.0,589760.0,804.0,49.0,10000.0,20.0,4988.0
70200,-588956.0,589770.0,814.0,49.0,10000.0,20.0,4988.5
70300,-588956.0,589750.0,794.0,49.0,10000.0,20.0,4987.5
70400,-588956.0,589750.0,794.0,49.0,10000.0,20.0,4987.5
70500,-588956.0,589670.0,714.0,49.0,10000.0,20.0,4983.5
70600,-578972.0,579757.0,785.0,49.0,10000.0,18.0,4986.5
70700,-578972.0,579757.0,785.0,49.0,10000.0,18.0,4986.5
70800,-578972.0,579757.0,785.0,49.0,10000.0,18.0,4986.5
70900,-578972.0,579543.0,571.0,49.0,9996.0,18.0,4985.5
71000,-578972.0,579739.0,767.0,49.0,10000.0,18.0,4985.5
71100,-578972.0,579739.0,767.0,49.0,10000.0,18.0,4985.5
71200,-568988.0,569580.0,592.0,49.0,9996.0,16.0,4986.0
71300,-568988.0,569776.0,788.0,49.0,10000.0,16.0,4986.0
71400,-568988.0,569784.0,796.0,49.0,10000.0,16.0,4986.5
71500,-568988.0,569792.0,804.0,49.0,10000.0,16.0,4987.0
71600,-568988.0,569800.0,812.0,49.0,10000.0,16.0,4987.5
71700,-568988.0,569800.0,812.0,49.0,10000.0,16.0,4987.5
71800,-568988.0,569800.0,812.0,49.0,10000.0,16.0,4987.5
71900,-568988.0,569800.0,812.0,49.0,10000.0,16.0,4987.5
72000,-568988.0,569808.0,820.0,49.0,10000.0,16.0,4988.0
72100,-568988.0,569800.0,812.0,49.0,10000.0,16.0,4987.5
72200,-568988.0,569800.0,812.0,49.0,10000.0,16.0,4987.5
72300,-568988.0,569800.0,812.0,49.0,10000.0,16.0,4987.5
72400,-568988.0,569808.0,820.0,49.0,10000.0,16.0,4988.0
72500,-568988.0,569808.0,820.0,49.0,10000.0,16.0,4988.0
72600,-568988.0,569824.0,836.0,49.0,10000.0,16.0,4989.0
72700,-568988.0,569824.0,836.0,49.0,10000.0,16.0,4989.0
72800,-568988.0,569824.0,836.0,49.0,10000.0,16.0,4989.0
72900,-568988.0,569824.0,836.0,49.0,10000.0,16.0,4989.0
73000,-568988.0,569816.0,828.0,49.0,10000.0,16.0,4988.5
73100,-568988.0,569816.0,828.0,49.0,10000.0,16.0,4988.5
73200,-568988.0,569824.0,836.0,49.0,10000.0,16.0,4989.0
73300,-568988.0,569816.0,828.0,49.0,10000.0,16.0,4988.5
73400,-568988.0,569816.0,828.0,49.0,10000.0,16.0,4988.5
73500,-583937.0,584781.5,844.5,49.0,10000.0,19.0,4988.5
73600,-583937.0,584781.5,844.5,49.0,10000.0,19.0,4988.5
73700,-613916.0,614791.0,875.0,52.0,10000.0,19.0,4989.0
73800,-613916.0,614791.0,875.0,52.0,10000.0,19.0,4989.0
73900,-613916.0,614781.5,865.5,52.0,10000.0,19.0,4988.5
74000,-613916.0,614772.0,856.0,52.0,10000.0,19.0,4988.0
74100,-613916.0,614848.0,932.0,52.0,10000.0,19.0,4992.0
74200,-598931.0,599832.0,901.0,52.0,10000.0,16.0,4989.5
74300,-598931.0,599832.0,901.0,52.0,10000.0,16.0,4989.5
74400,-598931.0,599848.0,917.0,52.0,10000.0,16.0,4990.5
74500,-598931.0,599888.0,957.0,52.0,10000.0,16.0,4993.0
74600,-598931.0,599848.0,917.0,52.0,10000.0,16.0,4990.5
74700,-598931.0,600048.0,1117.0,52.0,10004.0,16.0,4990.0
74800,-598931.0,599848.0,917.0,52.0,10000.0,16.0,4990.5
74900,-598931.0,599840.0,909.0,52.0,10000.0,16.0,4990.0
75000,-598931.0,599896.0,965.0,52.0,10000.0,16.0,4993.5
75100,-598931.0,599832.0,901.0,52.0,10000.0,16.0,4989.5
75200,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
75300,-618863.0,619790.0,927.0,52.0,10000.0,20.0,4989.5
75400,-618863.0,619790.0,927.0,52.0,10000.0,20.0,4989.5
75500,-618863.0,619790.0,927.0,52.0,10000.0,20.0,4989.5
75600,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
75700,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
75800,-618863.0,619770.0,907.0,52.0,10000.0,20.0,4988.5
75900,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
76000,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
76100,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
76200,-618863.0,619770.0,907.0,52.0,10000.0,20.0,4988.5
76300,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
76400,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
76500,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
76600,-618863.0,619790.0,927.0,52.0,10000.0,20.0,4989.5
76700,-618863.0,619790.0,927.0,52.0,10000.0,20.0,4989.5
76800,-618863.0,619800.0,937.0,52.0,10000.0,20.0,4990.0
76900,-618863.0,619790.0,927.0,52.0,10000.0,20.0,4989.5
77000,-618863.0,619800.0,937.0,52.0,10000.0,20.0,4990.0
77100,-618863.0,619850.0,987.0,52.0,10000.0,20.0,4992.5
77200,-618863.0,619860.0,997.0,52.0,10000.0,20.0,4993.0
77300,-618863.0,619810.0,947.0,52.0,10000.0,20.0,4990.5
77400,-618863.0,619790.0,927.0,52.0,10000.0,20.0,4989.5
77500,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
77600,-618863.0,619770.0,907.0,52.0,10000.0,20.0,4988.5
77700,-618863.0,619780.0,917.0,52.0,10000.0,20.0,4989.0
77800,-618863.0,619810.0,947.0,52.0,10000.0,20.0,4990.5
77900,-618863.0,619820.0,957.0,52.0,10000.0,20.0,4991.0
78000,-618863.0,619830.0,967.0,52.0,10000.0,20.0,4991.5
78100,-618863.0,619810.0,947.0,52.0,10000.0,20.0,4990.5
78200,-618863.0,619800.0,937.0,52.0,10000.0,20.0,4990.0
78300,-593883.0,594857.5,974.5,52.0,10000.0,15.0,4990.5
78400,-593883.0,594857.5,974.5,52.0,10000.0,15.0,4990.5
78500,-593883.0,594910.0,1027.0,52.0,10000.0,15.0,4994.0
