timestamp,product,side,price,quantity,mode
540200,VEV_5300,SELL,42,3,cross
540200,VEV_5300,BUY,44,3,cross
540300,VEV_5300,SELL,42,3,cross
540300,VEV_5300,BUY,44,3,cross
540400,VEV_5300,SELL,42,3,cross
540400,VEV_5300,BUY,44,3,cross
540500,VEV_5300,SELL,42,3,cross
540500,VEV_5300,BUY,44,3,cross
540600,VEV_5300,SELL,42,3,cross
540600,VEV_5300,BUY,44,3,cross
540700,VEV_5300,SELL,43,3,cross
540700,VEV_5300,BUY,45,3,cross
540700,VELVETFRUIT_EXTRACT,BUY,5239,2,passive
540800,VEV_5300,SELL,43,3,cross
540800,VEV_5300,BUY,45,3,cross
540900,VEV_5300,SELL,42,3,cross
540900,VEV_5300,BUY,44,3,cross
541000,VEV_5300,SELL,42,3,cross
541000,VEV_5300,BUY,44,3,cross
541100,VEV_5300,SELL,42,3,cross
541100,VEV_5300,BUY,44,3,cross
541200,VEV_5300,SELL,42,3,cross
541200,VEV_5300,BUY,44,3,cross
541300,VEV_5300,SELL,43,3,cross
541300,VEV_5300,BUY,45,3,cross
541400,VEV_5300,SELL,42,3,cross
541400,VEV_5300,BUY,44,3,cross
541500,VEV_5300,SELL,42,3,cross
541500,VEV_5300,BUY,44,3,cross
541600,VEV_5300,SELL,42,3,cross
541600,VEV_5300,BUY,44,3,cross
541700,VEV_5300,SELL,42,3,cross
541700,VEV_5300,BUY,44,3,cross
541800,VEV_5300,SELL,42,3,cross
541800,VEV_5300,BUY,44,3,cross
541900,VEV_5300,SELL,42,3,cross
541900,VEV_5300,BUY,44,3,cross
542000,VEV_5300,SELL,42,3,cross
542000,VEV_5300,BUY,44,3,cross
542100,VEV_5300,SELL,42,3,cross
542100,VEV_5300,BUY,44,3,cross
542200,VEV_5300,SELL,42,3,cross
542200,VEV_5300,BUY,44,3,cross
542300,VEV_5300,SELL,42,3,cross
542300,VEV_5300,BUY,44,3,cross
542400,VEV_5300,SELL,42,3,cross
542400,VEV_5300,BUY,44,3,cross
542500,VEV_5300,SELL,42,3,cross
542500,VEV_5300,BUY,44,3,cross
542600,VEV_5300,SELL,42,3,cross
542600,VEV_5300,BUY,44,3,cross
542700,VEV_5300,SELL,41,3,cross
542700,VEV_5300,BUY,43,3,cross
542800,VEV_5300,SELL,42,3,cross
542800,VEV_5300,BUY,44,3,cross
542900,VEV_5300,SELL,41,3,cross
542900,VEV_5300,BUY,43,3,cross
543000,VEV_5300,SELL,41,3,cross
543000,VEV_5300,BUY,43,3,cross
543100,VEV_5300,SELL,41,3,cross
543100,VEV_5300,BUY,43,3,cross
543200,VEV_5300,SELL,42,3,cross
543200,VEV_5300,BUY,44,3,cross
543300,VEV_5300,SELL,41,3,cross
543300,VEV_5300,BUY,43,3,cross
543400,VEV_5300,SELL,41,3,cross
543400,VEV_5300,BUY,43,3,cross
543500,VEV_5300,SELL,42,3,cross
543500,VEV_5300,BUY,44,3,cross
543600,HYDROGEL_PACK,BUY,10013,5,cross
543600,VEV_5300,SELL,41,3,cross
543600,VEV_5300,BUY,43,3,cross
543700,VEV_5300,SELL,41,3,cross
543700,VEV_5300,BUY,43,3,cross
543800,VEV_5300,SELL,42,3,cross
543800,VEV_5300,BUY,44,3,cross
543900,VEV_5300,SELL,42,3,cross
543900,VEV_5300,BUY,44,3,cross
544000,VEV_5300,SELL,42,3,cross
544000,VEV_5300,BUY,44,3,cross
544100,VEV_5300,SELL,42,3,cross
544100,VEV_5300,BUY,44,3,cross
544200,VEV_5300,SELL,42,3,cross
544200,VEV_5300,BUY,44,3,cross
544300,VEV_5300,SELL,42,3,cross
544300,VEV_5300,BUY,44,3,cross
544300,VELVETFRUIT_EXTRACT,BUY,5237,1,passive
544400,VEV_5300,SELL,42,3,cross
544400,VEV_5300,BUY,44,3,cross
544500,VEV_5300,SELL,41,3,cross
544500,VEV_5300,BUY,43,3,cross
544600,VEV_5300,SELL,41,3,cross
544600,VEV_5300,BUY,43,3,cross
544700,VEV_5300,SELL,41,3,cross
544700,VEV_5300,BUY,43,3,cross
544800,VEV_5300,SELL,42,3,cross
544800,VEV_5300,BUY,44,3,cross
544900,VEV_5300,SELL,42,3,cross
544900,VEV_5300,BUY,44,3,cross
545000,VEV_5300,SELL,42,3,cross
545000,VEV_5300,BUY,44,3,cross
545000,VELVETFRUIT_EXTRACT,BUY,5236,1,passive
545100,VEV_5300,SELL,42,3,cross
545100,VEV_5300,BUY,44,3,cross
545200,VEV_5300,SELL,42,3,cross
545200,VEV_5300,BUY,44,3,cross
545300,VEV_5300,SELL,42,3,cross
545300,VEV_5300,BUY,44,3,cross
545400,VEV_5300,SELL,43,3,cross
545400,VEV_5300,BUY,45,3,cross
545500,VEV_5300,SELL,42,3,cross
545500,VEV_5300,BUY,44,3,cross
545600,VEV_5300,SELL,43,3,cross
545600,VEV_5300,BUY,44,3,cross
545600,VEV_4000,SELL,1238,4,cross
545700,VEV_5300,SELL,42,3,cross
545700,VEV_5300,BUY,44,3,cross
545800,VEV_5300,SELL,42,3,cross
545800,VEV_5300,BUY,44,3,cross
545900,VEV_5300,SELL,41,3,cross
545900,VEV_5300,BUY,43,3,cross
546000,VEV_5300,SELL,41,3,cross
546000,VEV_5300,BUY,43,3,cross
546100,VEV_5300,SELL,41,3,cross
546100,VEV_5300,BUY,43,3,cross
546200,VEV_5300,SELL,40,3,cross
546200,VEV_5300,BUY,42,3,cross
546300,VEV_5300,SELL,41,3,cross
546300,VEV_5300,BUY,43,3,cross
546400,VEV_5300,SELL,41,3,cross
546400,VEV_5300,BUY,43,3,cross
546500,VEV_5300,SELL,41,3,cross
546500,VEV_5300,BUY,43,3,cross
546600,VEV_5300,SELL,41,3,cross
546600,VEV_5300,BUY,43,3,cross
546700,VEV_5300,SELL,40,3,cross
546700,VEV_5300,BUY,42,3,cross
546800,VELVETFRUIT_EXTRACT,BUY,5235,20,cross
546800,VEV_5300,SELL,40,3,cross
546800,VEV_5300,BUY,42,3,cross
546900,VELVETFRUIT_EXTRACT,BUY,5235,22,cross
546900,VEV_5300,SELL,40,3,cross
546900,VEV_5300,BUY,42,3,cross
547000,VELVETFRUIT_EXTRACT,BUY,5233,16,cross
547000,VEV_5300,SELL,39,3,cross
547000,VEV_5300,BUY,41,3,cross
547100,VELVETFRUIT_EXTRACT,BUY,5234,22,cross
547100,VEV_5300,SELL,40,3,cross
547100,VEV_5300,BUY,41,3,cross
547200,VELVETFRUIT_EXTRACT,BUY,5235,15,cross
547200,VEV_5300,SELL,40,3,cross
547200,VEV_5300,BUY,42,3,cross
547300,VELVETFRUIT_EXTRACT,BUY,5233,8,cross
547300,VEV_5300,SELL,40,3,cross
547300,VEV_5300,BUY,42,3,cross
547400,VEV_5300,SELL,40,3,cross
547400,VEV_5300,BUY,42,3,cross
547500,VEV_5300,SELL,40,3,cross
547500,VEV_5300,BUY,42,3,cross
547600,VEV_5300,SELL,40,3,cross
547600,VEV_5300,BUY,41,3,cross
547600,VEV_4000,BUY,1233,4,cross
547600,VEV_4500,BUY,733,4,cross
547700,VEV_5300,SELL,41,3,cross
547700,VEV_5300,BUY,43,3,cross
547800,VEV_5300,SELL,41,3,cross
547800,VEV_5300,BUY,43,3,cross
547900,VEV_5300,SELL,41,3,cross
547900,VEV_5300,BUY,43,3,cross
548000,VEV_5300,SELL,41,3,cross
548000,VEV_5300,BUY,43,3,cross
548100,VEV_5300,SELL,40,3,cross
548100,VEV_5300,BUY,42,3,cross
548200,VEV_5300,SELL,40,3,cross
548200,VEV_5300,BUY,42,3,cross
548300,VEV_5300,SELL,40,3,cross
548300,VEV_5300,BUY,42,3,cross
548400,VEV_5300,SELL,40,3,cross
548400,VEV_5300,BUY,41,3,cross
548400,VEV_4000,BUY,1232,5,cross
548400,VEV_4500,BUY,732,5,cross
548500,VEV_5300,SELL,40,3,cross
548500,VEV_5300,BUY,42,3,cross
548600,VEV_5300,SELL,39,3,cross
548600,VEV_5300,BUY,41,3,cross
548700,VEV_5300,SELL,39,3,cross
548700,VEV_5300,BUY,41,3,cross
548800,VEV_5300,SELL,40,3,cross
548800,VEV_5300,BUY,41,3,cross
548800,VEV_4000,SELL,1229,4,cross
548800,VEV_4500,SELL,729,4,cross
548900,VEV_5300,SELL,39,3,cross
548900,VEV_5300,BUY,41,3,cross
549000,VEV_5300,SELL,39,3,cross
549000,VEV_5300,BUY,41,3,cross
549100,VEV_5300,SELL,40,3,cross
549100,VEV_5300,BUY,42,3,cross
549200,VEV_5300,SELL,40,3,cross
549200,VEV_5300,BUY,42,3,cross
549300,VEV_5300,SELL,40,3,cross
549300,VEV_5300,BUY,42,3,cross
549400,VEV_5300,SELL,40,3,cross
549400,VEV_5300,BUY,42,3,cross
549500,VEV_5300,SELL,40,3,cross
549500,VEV_5300,BUY,42,3,cross
549600,VEV_5300,SELL,41,3,cross
549600,VEV_5300,BUY,43,3,cross
549700,VEV_5300,SELL,41,3,cross
549700,VEV_5300,BUY,43,3,cross
549800,VEV_5300,SELL,40,3,cross
549800,VEV_5300,BUY,42,3,cross
549900,VEV_5300,SELL,41,3,cross
549900,VEV_5300,BUY,43,3,cross
550000,VEV_5300,SELL,41,3,cross
550000,VEV_5300,BUY,43,3,cross
550100,VEV_5300,SELL,41,3,cross
550100,VEV_5300,BUY,43,3,cross
550200,VEV_5300,SELL,41,3,cross
550200,VEV_5300,BUY,43,3,cross
550300,VEV_5300,SELL,40,3,cross
550300,VEV_5300,BUY,42,3,cross
550400,HYDROGEL_PACK,BUY,10014,7,cross
550400,VEV_5300,SELL,40,3,cross
550400,VEV_5300,BUY,42,3,cross
550500,HYDROGEL_PACK,BUY,10014,7,cross
550500,VEV_5300,SELL,40,3,cross
550500,VEV_5300,BUY,42,3,cross
550600,HYDROGEL_PACK,BUY,10016,7,cross
550600,VEV_5300,SELL,40,3,cross
550600,VEV_5300,BUY,42,3,cross
550700,HYDROGEL_PACK,BUY,10015,7,cross
550700,VEV_5300,SELL,41,3,cross
550700,VEV_5300,BUY,43,3,cross
550800,HYDROGEL_PACK,BUY,10019,7,cross
550800,VEV_5300,SELL,40,3,cross
550800,VEV_5300,BUY,42,3,cross
550900,VEV_5300,SELL,40,3,cross
550900,VEV_5300,BUY,42,3,cross
551000,VEV_5300,SELL,40,3,cross
551000,VEV_5300,BUY,42,3,cross
551100,VEV_5300,SELL,41,3,cross
551100,VEV_5300,BUY,43,3,cross
551200,VEV_5300,SELL,40,3,cross
551200,VEV_5300,BUY,42,3,cross
551300,VEV_5300,SELL,40,3,cross
551300,VEV_5300,BUY,42,3,cross
551400,VEV_5300,SELL,41,3,cross
551400,VEV_5300,BUY,43,3,cross
551500,VEV_5300,SELL,41,3,cross
551500,VEV_5300,BUY,43,3,cross
551600,VEV_5300,SELL,41,3,cross
551600,VEV_5300,BUY,43,3,cross
551600,VEV_4500,SELL,727,5,cross
551700,VEV_5300,SELL,40,3,cross
551700,VEV_5300,BUY,42,3,cross
551800,VEV_5300,SELL,40,3,cross
551800,VEV_5300,BUY,42,3,cross
551900,VEV_5300,SELL,41,3,cross
551900,VEV_5300,BUY,43,3,cross
552000,VEV_5300,SELL,41,3,cross
552000,VEV_5300,BUY,43,3,cross
552100,VEV_5300,SELL,41,3,cross
552100,VEV_5300,BUY,43,3,cross
552200,VEV_5300,SELL,40,3,cross
552200,VEV_5300,BUY,42,3,cross
552300,VEV_5300,SELL,40,3,cross
552300,VEV_5300,BUY,42,3,cross
552400,VEV_5300,SELL,40,3,cross
552400,VEV_5300,BUY,42,3,cross
552500,VEV_5300,SELL,40,3,cross
552500,VEV_5300,BUY,42,3,cross
552600,VEV_5300,SELL,41,3,cross
552600,VEV_5300,BUY,43,3,cross
552600,VEV_4000,SELL,1243,1,passive
552700,VEV_5300,SELL,40,3,cross
552700,VEV_5300,BUY,42,3,cross
552800,VEV_5300,SELL,40,3,cross
552800,VEV_5300,BUY,42,3,cross
552900,VEV_5300,SELL,40,3,cross
552900,VEV_5300,BUY,42,3,cross
553000,VEV_5300,SELL,39,3,cross
553000,VEV_5300,BUY,41,3,cross
553100,VEV_5300,SELL,39,3,cross
553100,VEV_4000,BUY,1229,4,cross
553100,VEV_4500,BUY,729,4,cross
553300,HYDROGEL_PACK,SELL,10016,7,cross
553400,HYDROGEL_PACK,SELL,10016,7,cross
553500,HYDROGEL_PACK,SELL,10014,7,cross
553600,HYDROGEL_PACK,SELL,10013,7,cross
553700,HYDROGEL_PACK,SELL,10015,7,cross
553800,HYDROGEL_PACK,SELL,10015,5,cross
554700,VEV_4000,SELL,1229,4,cross
554700,VEV_4500,SELL,729,4,cross
559400,VEV_4000,SELL,1228,2,cross
562700,HYDROGEL_PACK,BUY,9989,7,cross
563600,HYDROGEL_PACK,BUY,10007,7,cross
563700,HYDROGEL_PACK,BUY,10010,7,cross
563800,HYDROGEL_PACK,BUY,10009,7,cross
563900,HYDROGEL_PACK,BUY,10002,8,cross
564000,HYDROGEL_PACK,BUY,10010,7,cross
564100,HYDROGEL_PACK,BUY,10012,7,cross
564200,HYDROGEL_PACK,BUY,10012,7,cross
564300,HYDROGEL_PACK,BUY,10012,7,cross
564300,VEV_4000,BUY,1231,2,cross
564300,VEV_4500,BUY,731,2,cross
567100,VEV_4000,SELL,1236,4,cross
567100,VEV_4500,SELL,736,2,cross
567200,VEV_4000,BUY,1235,2,cross
567200,VEV_4500,BUY,735,2,cross
568200,VELVETFRUIT_EXTRACT,SELL,5236,2,passive
568700,HYDROGEL_PACK,BUY,10000,1,passive
568700,HYDROGEL_PACK,BUY,10001,1,passive
568900,VEV_4000,BUY,1240,4,cross
568900,VEV_4500,BUY,740,4,cross
569500,VEV_4500,SELL,729,6,cross
574800,VEV_4000,BUY,1233,2,cross
574800,VEV_4500,BUY,733,2,cross
575200,VEV_4500,SELL,724,2,cross
575800,VEV_4000,BUY,1235,5,cross
575800,VEV_4500,BUY,735,5,cross
578400,VEV_4500,SELL,730,5,cross
578600,HYDROGEL_PACK,SELL,10013,1,passive
578600,HYDROGEL_PACK,SELL,10013,1,passive
578800,HYDROGEL_PACK,BUY,10014,7,cross
578800,HYDROGEL_PACK,BUY,9999,2,passive
579000,HYDROGEL_PACK,BUY,10003,5,cross
580600,HYDROGEL_PACK,BUY,10002,1,passive
580700,VEV_4000,SELL,1235,5,cross
581100,VELVETFRUIT_EXTRACT,SELL,5239,2,passive
581200,HYDROGEL_PACK,BUY,10005,7,cross
581700,VELVETFRUIT_EXTRACT,SELL,5236,1,passive
583600,VEV_4000,SELL,1237,5,cross
588200,VEV_4000,BUY,1245,4,cross
588200,VEV_4500,BUY,745,4,cross
590400,HYDROGEL_PACK,BUY,10003,7,cross
590500,HYDROGEL_PACK,BUY,10003,7,cross
590700,HYDROGEL_PACK,BUY,10000,7,cross
594000,VEV_4000,SELL,1238,3,cross
594000,VEV_4500,SELL,738,3,cross
594700,VEV_4000,SELL,1240,4,cross
594700,VEV_4500,SELL,740,1,cross
595000,VEV_4000,SELL,1238,3,cross
596300,HYDROGEL_PACK,SELL,10011,7,cross
596400,HYDROGEL_PACK,SELL,10014,7,cross
596500,HYDROGEL_PACK,SELL,10015,7,cross
596600,HYDROGEL_PACK,SELL,10017,7,cross
596700,HYDROGEL_PACK,SELL,10019,7,cross
596800,HYDROGEL_PACK,SELL,10018,7,cross
596900,HYDROGEL_PACK,SELL,10018,7,cross
597000,HYDROGEL_PACK,SELL,10015,7,cross
597100,HYDROGEL_PACK,SELL,10018,7,cross
597200,HYDROGEL_PACK,SELL,10017,7,cross
597300,HYDROGEL_PACK,SELL,10016,7,cross
597400,HYDROGEL_PACK,SELL,10024,7,cross
597500,HYDROGEL_PACK,SELL,10016,7,cross
600200,VELVETFRUIT_EXTRACT,BUY,5235,21,cross
600400,HYDROGEL_PACK,SELL,10019,7,cross
600500,HYDROGEL_PACK,SELL,10019,7,cross
600600,HYDROGEL_PACK,SELL,10017,2,cross
601700,HYDROGEL_PACK,BUY,10029,7,cross
602000,HYDROGEL_PACK,BUY,10025,7,cross
602600,HYDROGEL_PACK,BUY,10027,7,cross
603400,HYDROGEL_PACK,BUY,10022,4,cross
604000,VEV_5300,BUY,40,3,cross
604100,VEV_5300,SELL,39,3,cross
604300,HYDROGEL_PACK,BUY,10023,6,cross
604600,VEV_4000,BUY,1229,5,cross
604600,VEV_4500,BUY,729,5,cross
604700,HYDROGEL_PACK,BUY,10018,1,passive
605400,VEV_4000,SELL,1229,4,cross
605400,VEV_4500,SELL,729,4,cross
606400,HYDROGEL_PACK,BUY,10021,1,passive
607200,HYDROGEL_PACK,BUY,10027,5,cross
607800,HYDROGEL_PACK,BUY,10025,4,cross
614100,HYDROGEL_PACK,BUY,10014,7,cross
614100,HYDROGEL_PACK,BUY,9999,1,passive
614200,HYDROGEL_PACK,BUY,10014,7,cross
614300,HYDROGEL_PACK,BUY,10009,7,cross
614400,HYDROGEL_PACK,BUY,10010,7,cross
614500,HYDROGEL_PACK,BUY,10008,7,cross
614800,HYDROGEL_PACK,BUY,10005,7,cross
614900,HYDROGEL_PACK,BUY,10004,7,cross
615000,HYDROGEL_PACK,BUY,10005,7,cross
615100,HYDROGEL_PACK,BUY,10005,7,cross
615200,HYDROGEL_PACK,BUY,10003,7,cross
615300,HYDROGEL_PACK,BUY,10000,7,cross
615400,HYDROGEL_PACK,SELL,9985,12,cross
615500,HYDROGEL_PACK,SELL,9985,12,cross
615600,HYDROGEL_PACK,SELL,9984,9,cross
617900,VEV_4000,BUY,1233,2,cross
617900,VEV_4500,BUY,733,2,cross
618300,VEV_4000,BUY,1233,2,cross
618300,VEV_4500,BUY,733,2,cross
619800,VELVETFRUIT_EXTRACT,SELL,5235,2,passive
620500,VELVETFRUIT_EXTRACT,SELL,5234,1,passive
621700,VEV_4000,SELL,1244,1,passive
621900,VELVETFRUIT_EXTRACT,SELL,5235,2,passive
622700,HYDROGEL_PACK,BUY,10002,7,cross
622800,HYDROGEL_PACK,SELL,9989,7,cross
623600,VEV_4000,SELL,1238,5,cross
623600,VEV_4500,SELL,738,5,cross
624400,VEV_4000,BUY,1238,2,cross
624400,VEV_4500,BUY,738,2,cross
624700,VELVETFRUIT_EXTRACT,SELL,5242,1,passive
629100,VEV_5300,BUY,37,3,cross
629200,VEV_5300,SELL,35,3,cross
629200,VEV_5300,BUY,37,3,cross
629300,VEV_5300,SELL,35,3,cross
629300,VEV_5300,BUY,37,3,cross
629400,VEV_5300,SELL,35,3,cross
629400,VEV_5300,BUY,36,3,cross
629500,VEV_5300,SELL,35,3,cross
629500,VEV_5300,BUY,37,3,cross
629600,VEV_5300,SELL,35,3,cross
629600,VEV_5300,BUY,37,3,cross
629700,VEV_5300,SELL,35,3,cross
629700,VEV_5300,BUY,36,3,cross
629800,VEV_5300,SELL,35,3,cross
629800,VEV_5300,BUY,37,3,cross
629900,VEV_5300,SELL,35,3,cross
629900,VEV_5300,BUY,37,3,cross
630000,VEV_5300,SELL,35,3,cross
630000,VEV_5300,BUY,37,3,cross
630100,VEV_5300,SELL,36,3,cross
630100,VEV_5300,BUY,37,3,cross
630200,VEV_5300,SELL,35,3,cross
630200,VEV_5300,BUY,37,3,cross
630300,VEV_5300,SELL,36,3,cross
630400,HYDROGEL_PACK,SELL,10018,1,passive
630400,HYDROGEL_PACK,SELL,10018,1,passive
630500,HYDROGEL_PACK,SELL,10004,7,cross
630700,VEV_5300,BUY,37,3,cross
630800,HYDROGEL_PACK,SELL,10005,7,cross
630800,VEV_5300,SELL,36,3,cross
630900,HYDROGEL_PACK,SELL,10006,7,cross
631000,HYDROGEL_PACK,SELL,10008,7,cross
631400,VEV_5300,BUY,37,3,cross
631500,HYDROGEL_PACK,SELL,10008,7,cross
631500,VEV_5300,SELL,35,3,cross
631500,VEV_5300,BUY,37,3,cross
631500,VEV_4000,SELL,1229,1,passive
631600,HYDROGEL_PACK,SELL,10009,7,cross
631600,VEV_5300,SELL,35,3,cross
631600,VEV_5300,BUY,37,3,cross
631700,VEV_5300,SELL,35,3,cross
631700,VEV_5300,BUY,36,3,cross
631700,VEV_4000,BUY,1220,3,cross
631700,VEV_4500,BUY,720,3,cross
631800,VEV_5300,SELL,35,3,cross
631800,VEV_5300,BUY,37,3,cross
631900,VEV_5300,SELL,36,3,cross
631900,VEV_5300,BUY,37,3,cross
632000,VEV_5300,SELL,36,3,cross
632100,VEV_5300,BUY,37,3,cross
632200,VEV_5300,SELL,35,3,cross
632200,VEV_5300,BUY,37,3,cross
632300,VEV_5300,SELL,35,3,cross
632300,VEV_5300,BUY,37,3,cross
632400,VEV_5300,SELL,35,3,cross
632400,VEV_5300,BUY,37,3,cross
632500,VEV_5300,SELL,34,3,cross
632500,VEV_5300,BUY,36,3,cross
632600,VEV_5300,SELL,34,3,cross
632600,VEV_5300,BUY,36,3,cross
632700,VEV_5300,SELL,34,3,cross
632700,VEV_5300,BUY,36,3,cross
632800,VEV_5300,SELL,34,3,cross
632800,VEV_5300,BUY,36,3,cross
632900,VEV_5300,SELL,34,3,cross
632900,VEV_5300,BUY,36,3,cross
633000,VEV_5300,SELL,34,3,cross
633000,VEV_5300,BUY,36,3,cross
633100,VEV_5300,SELL,34,3,cross
633100,VEV_5300,BUY,36,3,cross
633200,VEV_5300,SELL,34,3,cross
633200,VEV_5300,BUY,36,3,cross
633300,VEV_5300,SELL,34,3,cross
633300,VEV_5300,BUY,36,3,cross
633400,VEV_5300,SELL,34,3,cross
633400,VEV_5300,BUY,36,3,cross
633500,VEV_5300,SELL,34,3,cross
633500,VEV_5300,BUY,36,3,cross
633600,VEV_5300,SELL,34,3,cross
633600,VEV_5300,BUY,36,3,cross
633700,VEV_5300,SELL,35,3,cross
633700,VEV_5300,BUY,36,3,cross
633800,VEV_5300,SELL,35,3,cross
633800,VEV_5300,BUY,37,3,cross
633900,VEV_5300,SELL,35,3,cross
633900,VEV_5300,BUY,37,3,cross
634000,VEV_5300,SELL,35,3,cross
634000,VEV_5300,BUY,37,3,cross
634100,VEV_5300,SELL,35,3,cross
634100,VEV_5300,BUY,37,3,cross
634200,VEV_5300,SELL,35,3,cross
634200,VEV_5300,BUY,37,3,cross
634300,VEV_5300,SELL,34,3,cross
634300,VEV_5300,BUY,36,3,cross
634400,VEV_5300,SELL,34,3,cross
634400,VEV_5300,BUY,36,3,cross
634500,VEV_5300,SELL,34,3,cross
634500,VEV_5300,BUY,36,3,cross
634500,VELVETFRUIT_EXTRACT,SELL,5217,1,passive
634600,VEV_5300,SELL,34,3,cross
634600,VEV_5300,BUY,36,3,cross
634700,VEV_5300,SELL,35,3,cross
634700,VEV_5300,BUY,36,3,cross
634800,VEV_5300,SELL,34,3,cross
634800,VEV_5300,BUY,36,3,cross
634800,VELVETFRUIT_EXTRACT,SELL,5215,2,passive
634900,VEV_5300,SELL,34,3,cross
634900,VEV_5300,BUY,36,3,cross
635000,VEV_5300,SELL,34,3,cross
635000,VEV_5300,BUY,36,3,cross
635100,VEV_5300,SELL,35,3,cross
635100,VEV_5300,BUY,36,3,cross
635200,VEV_5300,SELL,34,3,cross
635200,VEV_5300,BUY,36,3,cross
635300,VEV_5300,SELL,34,3,cross
635300,VEV_5300,BUY,36,3,cross
635400,VEV_5300,SELL,35,3,cross
635400,VEV_5300,BUY,36,3,cross
635500,VEV_5300,SELL,35,3,cross
635500,VEV_5300,BUY,36,3,cross
635600,VEV_5300,SELL,35,3,cross
635600,VEV_5300,BUY,37,3,cross
635700,HYDROGEL_PACK,SELL,10018,7,cross
635700,VEV_5300,SELL,35,3,cross
635700,VEV_5300,BUY,37,3,cross
635800,HYDROGEL_PACK,SELL,10019,7,cross
635800,VEV_5300,SELL,36,3,cross
635900,HYDROGEL_PACK,SELL,10016,7,cross
636000,HYDROGEL_PACK,SELL,10017,7,cross
636100,HYDROGEL_PACK,SELL,10019,7,cross
636100,VEV_4000,BUY,1223,4,cross
636100,VEV_4500,BUY,723,4,cross
636200,HYDROGEL_PACK,SELL,10019,7,cross
636300,HYDROGEL_PACK,SELL,10021,1,cross
637500,HYDROGEL_PACK,BUY,10019,1,passive
640700,HYDROGEL_PACK,SELL,10026,1,cross
642100,VEV_4000,BUY,1214,4,cross
642100,VEV_4500,BUY,714,4,cross
645000,VEV_4000,SELL,1217,1,passive
647400,HYDROGEL_PACK,BUY,10009,7,cross
647500,HYDROGEL_PACK,BUY,10007,7,cross
647600,HYDROGEL_PACK,BUY,10007,7,cross
647600,HYDROGEL_PACK,BUY,9992,1,passive
647700,HYDROGEL_PACK,BUY,10005,7,cross
647800,HYDROGEL_PACK,BUY,10005,7,cross
647900,HYDROGEL_PACK,BUY,10005,7,cross
647900,HYDROGEL_PACK,BUY,9990,2,passive
648000,HYDROGEL_PACK,BUY,10005,7,cross
648100,HYDROGEL_PACK,BUY,10003,7,cross
648200,HYDROGEL_PACK,BUY,10001,7,cross
648200,VEV_4000,SELL,1205,2,cross
648200,VEV_4500,SELL,705,2,cross
648200,VELVETFRUIT_EXTRACT,SELL,5207,2,passive
648300,HYDROGEL_PACK,BUY,9999,7,cross
652800,HYDROGEL_PACK,BUY,9995,7,cross
652900,HYDROGEL_PACK,BUY,9994,7,cross
653000,HYDROGEL_PACK,BUY,9994,7,cross
653100,HYDROGEL_PACK,BUY,9992,7,cross
653200,HYDROGEL_PACK,BUY,9991,7,cross
653300,HYDROGEL_PACK,BUY,9990,7,cross
653400,HYDROGEL_PACK,BUY,9990,7,cross
653500,HYDROGEL_PACK,BUY,9989,7,cross
653600,HYDROGEL_PACK,BUY,9988,7,cross
653700,HYDROGEL_PACK,BUY,9987,7,cross
653800,HYDROGEL_PACK,BUY,9986,7,cross
653900,HYDROGEL_PACK,BUY,9986,7,cross
654000,HYDROGEL_PACK,BUY,9987,7,cross
654100,HYDROGEL_PACK,BUY,9989,7,cross
654200,HYDROGEL_PACK,BUY,9986,3,cross
654200,VEV_4000,BUY,1206,2,cross
654200,VEV_4500,BUY,706,2,cross
654600,VEV_4000,SELL,1209,5,cross
654600,VEV_4500,SELL,709,5,cross
655100,VELVETFRUIT_EXTRACT,SELL,5209,2,passive
656200,HYDROGEL_PACK,SELL,9988,10,cross
656300,HYDROGEL_PACK,SELL,9980,11,cross
656400,HYDROGEL_PACK,SELL,9985,6,cross
656600,HYDROGEL_PACK,SELL,9978,11,cross
656700,HYDROGEL_PACK,SELL,9978,12,cross
656800,HYDROGEL_PACK,SELL,9978,12,cross
656900,HYDROGEL_PACK,SELL,9979,12,cross
657000,HYDROGEL_PACK,SELL,9981,12,cross
657100,HYDROGEL_PACK,SELL,9981,1,cross
661300,HYDROGEL_PACK,SELL,9995,7,cross
661400,HYDROGEL_PACK,SELL,9995,7,cross
661500,HYDROGEL_PACK,SELL,9997,7,cross
666100,HYDROGEL_PACK,SELL,10012,7,cross
666100,HYDROGEL_PACK,SELL,10027,1,passive
666200,HYDROGEL_PACK,SELL,10012,7,cross
666300,HYDROGEL_PACK,SELL,10011,7,cross
666400,HYDROGEL_PACK,SELL,10008,7,cross
666700,HYDROGEL_PACK,SELL,10008,7,cross
666800,HYDROGEL_PACK,SELL,10009,7,cross
666900,HYDROGEL_PACK,SELL,10011,7,cross
667000,HYDROGEL_PACK,SELL,10010,4,cross
669200,HYDROGEL_PACK,SELL,10011,7,cross
669600,VEV_4000,SELL,1220,5,cross
669600,VEV_4500,SELL,720,5,cross
670100,HYDROGEL_PACK,SELL,10013,5,cross
673800,HYDROGEL_PACK,BUY,10016,7,cross
673800,HYDROGEL_PACK,BUY,10001,1,passive
673900,HYDROGEL_PACK,BUY,10010,7,cross
674000,HYDROGEL_PACK,BUY,10012,7,cross
674000,VEV_4000,BUY,1223,3,cross
674000,VEV_4500,BUY,723,3,cross
674100,HYDROGEL_PACK,BUY,10012,7,cross
