day,timestamp,total_pnl,total_abs_pos,pos_HYDROGEL_PACK,pnl_HYDROGEL_PACK,pos_VELVETFRUIT_EXTRACT,pnl_VELVETFRUIT_EXTRACT,pos_VEV_4000,pnl_VEV_4000,pos_VEV_4500,pnl_VEV_4500,pos_VEV_5000,pnl_VEV_5000,pos_VEV_5100,pnl_VEV_5100,pos_VEV_5200,pnl_VEV_5200,pos_VEV_5300,pnl_VEV_5300,pos_VEV_5400,pnl_VEV_5400,pos_VEV_5500,pnl_VEV_5500,pos_VEV_6000,pnl_VEV_6000,pos_VEV_6500,pnl_VEV_6500
1,652700,39863.5,1434,-14,2215.0,158,8323.0,-53,3078.0,-129,5293.5,0,0.0,-300,9755.0,-300,8755.0,-300,1154.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,652800,39849.5,1427,-7,2201.0,158,8323.0,-53,3078.0,-129,5293.5,0,0.0,-300,9755.0,-300,8755.0,-300,1154.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,652900,39879.5,1420,0,2152.0,158,8402.0,-53,3078.0,-129,5293.5,0,0.0,-300,9755.0,-300,8755.0,-300,1154.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653000,40094.5,1427,7,2096.0,158,8244.0,-53,3078.0,-129,5422.5,0,0.0,-300,9905.0,-300,8905.0,-300,1154.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653100,39753.5,1434,14,2026.0,158,8402.0,-53,3078.0,-129,5293.5,0,0.0,-300,9755.0,-300,8755.0,-300,1154.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653200,39819.0,1441,21,1956.0,158,8323.0,-53,3078.0,-129,5358.0,0,0.0,-300,9755.0,-300,8905.0,-300,1154.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653300,39253.5,1448,28,1879.0,158,8402.0,-53,3025.0,-129,5293.5,0,0.0,-300,9605.0,-300,8605.0,-300,1154.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653400,38873.5,1455,35,1823.0,158,8560.0,-53,2972.0,-129,5164.5,0,0.0,-300,9455.0,-300,8605.0,-300,1004.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653500,37699.0,1462,42,1732.0,158,8955.0,-53,2866.0,-129,4842.0,0,0.0,-300,8855.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653600,37736.5,1469,49,1634.0,158,8876.0,-53,2866.0,-129,4906.5,0,0.0,-300,9005.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653700,37281.5,1476,56,1529.0,158,8955.0,-53,2866.0,-129,4777.5,0,0.0,-300,8855.0,-300,8155.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653800,37448.5,1483,63,1417.0,158,8955.0,-53,2866.0,-129,4906.5,0,0.0,-300,8855.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,653900,37637.5,1490,70,1361.0,158,8718.0,-53,2919.0,-129,5035.5,0,0.0,-300,9155.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,654000,37801.5,1497,77,1375.0,158,8718.0,-53,2919.0,-129,5035.5,0,0.0,-300,9155.0,-300,8455.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,654100,37778.5,1504,84,1473.0,158,8876.0,-53,2919.0,-129,4906.5,0,0.0,-300,9155.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,654200,38542.5,1503,87,1197.0,158,9034.0,-51,3121.0,-127,5286.5,0,0.0,-300,9155.0,-300,8455.0,-300,1004.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,654300,36372.5,1503,87,1240.5,158,9192.0,-51,2789.5,-127,4651.5,0,0.0,-300,8555.0,-300,8005.0,-300,704.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,654400,35883.0,1503,87,1371.0,158,9350.0,-51,2738.5,-127,4524.5,0,0.0,-300,8255.0,-300,7855.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,654500,36414.5,1503,87,1458.0,158,9192.0,-51,2764.0,-127,4651.5,0,0.0,-300,8555.0,-300,8005.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,654600,34311.0,1513,87,1371.0,158,9508.0,-56,2405.0,-132,3933.0,0,0.0,-300,7955.0,-300,7555.0,-300,404.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,654700,36034.0,1513,87,1545.0,158,9350.0,-56,2713.0,-132,4527.0,0,0.0,-300,8255.0,-300,7855.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,654800,35590.0,1513,87,1458.0,158,9508.0,-56,2685.0,-132,4395.0,0,0.0,-300,8105.0,-300,7705.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,654900,35773.0,1513,87,1284.0,158,9350.0,-56,2713.0,-132,4527.0,0,0.0,-300,8255.0,-300,7855.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,655000,37012.0,1513,87,1632.0,158,9192.0,-56,2825.0,-132,4659.0,0,0.0,-300,8705.0,-300,8005.0,-300,704.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655100,36564.5,1511,87,1414.5,156,9195.0,-56,2797.0,-132,4659.0,0,0.0,-300,8555.0,-300,8005.0,-300,704.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,655200,37908.0,1511,87,1893.0,156,9039.0,-56,2881.0,-132,4791.0,0,0.0,-300,8855.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655300,37817.0,1511,87,1980.0,156,9039.0,-56,2853.0,-132,4791.0,0,0.0,-300,8855.0,-300,8155.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655400,38129.0,1511,87,1632.0,156,8883.0,-56,2937.0,-132,4923.0,0,0.0,-300,9155.0,-300,8455.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655500,38366.0,1511,87,1893.0,156,8727.0,-56,2937.0,-132,5055.0,0,0.0,-300,9155.0,-300,8455.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655600,38303.0,1511,87,1806.0,156,8883.0,-56,2937.0,-132,4923.0,0,0.0,-300,9155.0,-300,8455.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655700,38279.0,1511,87,1806.0,156,8727.0,-56,2937.0,-132,5055.0,0,0.0,-300,9155.0,-300,8455.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655800,38457.0,1511,87,1806.0,156,8727.0,-56,2965.0,-132,5055.0,0,0.0,-300,9305.0,-300,8455.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,655900,38204.0,1511,87,1719.0,156,8805.0,-56,2937.0,-132,4989.0,0,0.0,-300,9155.0,-300,8455.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,656000,37730.0,1511,87,1893.0,156,9039.0,-56,2853.0,-132,4791.0,0,0.0,-300,8855.0,-300,8155.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,656100,37991.0,1511,87,2154.0,156,9039.0,-56,2853.0,-132,4791.0,0,0.0,-300,8855.0,-300,8155.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,656200,38516.0,1501,77,2375.0,156,8883.0,-56,2881.0,-132,4923.0,0,0.0,-300,9005.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,656300,38120.0,1490,66,1979.0,156,8883.0,-56,2881.0,-132,4923.0,0,0.0,-300,9005.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,656400,38054.0,1484,60,2051.0,156,8961.0,-56,2881.0,-132,4857.0,0,0.0,-300,8855.0,-300,8305.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,656500,37470.0,1484,60,1661.0,156,9039.0,-56,2825.0,-132,4791.0,0,0.0,-300,8855.0,-300,8155.0,-300,854.0,-110,975.0,-70,315.0,0,0.0,0,0.0
1,656600,36903.0,1473,49,1753.0,156,9195.0,-56,2797.0,-132,4659.0,0,0.0,-300,8555.0,-300,8005.0,-300,704.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,656700,36009.0,1461,37,1657.0,156,9429.0,-56,2713.0,-132,4461.0,0,0.0,-300,8255.0,-300,7705.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,656800,36229.0,1449,25,1561.0,156,9351.0,-56,2741.0,-132,4527.0,0,0.0,-300,8405.0,-300,7855.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,656900,36434.0,1437,13,1438.0,156,9351.0,-56,2769.0,-132,4527.0,0,0.0,-300,8555.0,-300,8005.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,657000,35910.0,1425,1,1420.0,156,9351.0,-56,2713.0,-132,4527.0,0,0.0,-300,8255.0,-300,7855.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,657100,35305.0,1424,0,1412.0,156,9663.0,-56,2657.0,-132,4329.0,0,0.0,-300,7955.0,-300,7705.0,-300,404.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657200,35721.0,1424,0,1412.0,156,9507.0,-56,2713.0,-132,4395.0,0,0.0,-300,8255.0,-300,7705.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657300,35449.0,1424,0,1412.0,156,9507.0,-56,2657.0,-132,4329.0,0,0.0,-300,8105.0,-300,7705.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657400,35061.0,1424,0,1412.0,156,9663.0,-56,2629.0,-132,4263.0,0,0.0,-300,7955.0,-300,7555.0,-300,404.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657500,34979.0,1424,0,1412.0,156,9975.0,-56,2601.0,-132,4197.0,0,0.0,-300,7805.0,-300,7555.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657600,34425.0,1424,0,1412.0,156,9975.0,-56,2545.0,-132,3999.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657700,35061.0,1424,0,1412.0,156,9663.0,-56,2629.0,-132,4263.0,0,0.0,-300,7955.0,-300,7555.0,-300,404.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657800,35539.0,1424,0,1412.0,156,9663.0,-56,2657.0,-132,4263.0,0,0.0,-300,8105.0,-300,7705.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,657900,35061.0,1424,0,1412.0,156,9663.0,-56,2629.0,-132,4263.0,0,0.0,-300,7955.0,-300,7555.0,-300,404.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658000,35061.0,1424,0,1412.0,156,9663.0,-56,2629.0,-132,4263.0,0,0.0,-300,7955.0,-300,7555.0,-300,404.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658100,35749.0,1424,0,1412.0,156,9741.0,-56,2657.0,-132,4395.0,0,0.0,-300,8105.0,-300,7705.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658200,36408.0,1424,0,1412.0,156,9351.0,-56,2769.0,-132,4527.0,0,0.0,-300,8555.0,-300,8005.0,-300,554.0,-110,920.0,-70,315.0,0,0.0,0,0.0
1,658300,35859.0,1424,0,1412.0,156,9429.0,-56,2713.0,-132,4461.0,0,0.0,-300,8255.0,-300,7855.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658400,35665.0,1424,0,1412.0,156,9507.0,-56,2657.0,-132,4395.0,0,0.0,-300,8255.0,-300,7705.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658500,35843.0,1424,0,1412.0,156,9507.0,-56,2685.0,-132,4395.0,0,0.0,-300,8255.0,-300,7855.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658600,35527.0,1424,0,1412.0,156,9585.0,-56,2657.0,-132,4329.0,0,0.0,-300,8105.0,-300,7705.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658700,35239.0,1424,0,1412.0,156,9663.0,-56,2657.0,-132,4263.0,0,0.0,-300,7955.0,-300,7705.0,-300,404.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658800,35871.0,1424,0,1412.0,156,9507.0,-56,2713.0,-132,4395.0,0,0.0,-300,8255.0,-300,7855.0,-300,554.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,658900,34757.0,1424,0,1412.0,156,9819.0,-56,2601.0,-132,4131.0,0,0.0,-300,7805.0,-300,7555.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659000,34401.0,1424,0,1412.0,156,9819.0,-56,2545.0,-132,4131.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659100,34401.0,1424,0,1412.0,156,9819.0,-56,2545.0,-132,4131.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659200,34413.0,1424,0,1412.0,156,9897.0,-56,2545.0,-132,4065.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659300,34335.0,1424,0,1412.0,156,9819.0,-56,2545.0,-132,4065.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659400,34429.0,1424,0,1412.0,156,9819.0,-56,2573.0,-132,4131.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659500,33947.0,1424,0,1412.0,156,9975.0,-56,2517.0,-132,3999.0,0,0.0,-300,7355.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659600,33437.0,1424,0,1412.0,156,10131.0,-56,2433.0,-132,3867.0,0,0.0,-300,7205.0,-300,7105.0,-300,104.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659700,32721.0,1424,0,1412.0,156,10053.0,-56,2377.0,-132,3735.0,0,0.0,-300,7055.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659800,34075.0,1424,0,1412.0,156,10131.0,-56,2489.0,-132,3999.0,0,0.0,-300,7355.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,659900,34097.0,1424,0,1412.0,156,9975.0,-56,2517.0,-132,3999.0,0,0.0,-300,7505.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660000,34757.0,1424,0,1412.0,156,9819.0,-56,2601.0,-132,4131.0,0,0.0,-300,7805.0,-300,7555.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660100,34401.0,1424,0,1412.0,156,9819.0,-56,2545.0,-132,4131.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660200,34247.0,1424,0,1412.0,156,9975.0,-56,2517.0,-132,3999.0,0,0.0,-300,7505.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660300,33371.0,1424,0,1412.0,156,10131.0,-56,2433.0,-132,3801.0,0,0.0,-300,7205.0,-300,7105.0,-300,104.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660400,33915.0,1424,0,1412.0,156,10131.0,-56,2461.0,-132,3867.0,0,0.0,-300,7355.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660500,33915.0,1424,0,1412.0,156,10131.0,-56,2461.0,-132,3867.0,0,0.0,-300,7355.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660600,33133.0,1424,0,1412.0,156,10287.0,-56,2405.0,-132,3735.0,0,0.0,-300,7055.0,-300,7105.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660700,33377.0,1424,0,1412.0,156,10287.0,-56,2433.0,-132,3801.0,0,0.0,-300,7055.0,-300,7105.0,-300,104.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,660800,32446.0,1424,0,1412.0,156,10443.0,-56,2349.0,-132,3603.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,660900,32414.0,1424,0,1412.0,156,10599.0,-56,2293.0,-132,3471.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,661000,32264.0,1424,0,1412.0,156,10599.0,-56,2293.0,-132,3471.0,0,0.0,-300,6605.0,-300,6805.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,661100,32114.0,1424,0,1412.0,156,10599.0,-56,2293.0,-132,3471.0,0,0.0,-300,6605.0,-300,6655.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,661200,31798.0,1424,0,1412.0,156,10677.0,-56,2265.0,-132,3405.0,0,0.0,-300,6455.0,-300,6655.0,-300,-196.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,661300,31742.0,1431,-7,1356.0,156,10677.0,-56,2265.0,-132,3405.0,0,0.0,-300,6455.0,-300,6655.0,-300,-196.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,661400,32334.0,1438,-14,1300.0,156,10443.0,-56,2349.0,-132,3603.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,661500,32789.0,1445,-21,1216.0,156,10599.0,-56,2377.0,-132,3603.0,0,0.0,-300,6905.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,661600,32949.5,1445,-21,1394.5,156,10365.0,-56,2377.0,-132,3669.0,0,0.0,-300,7055.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,661700,32410.0,1445,-21,1321.0,156,10443.0,-56,2349.0,-132,3603.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,661800,32906.0,1445,-21,1363.0,156,10287.0,-56,2377.0,-132,3735.0,0,0.0,-300,7055.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,661900,32822.0,1445,-21,1405.0,156,10443.0,-56,2377.0,-132,3603.0,0,0.0,-300,6905.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662000,32239.0,1445,-21,1384.0,156,10209.0,-56,2349.0,-132,3603.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662100,32372.0,1445,-21,1342.0,156,10599.0,-56,2321.0,-132,3471.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,662200,32696.0,1445,-21,1279.0,156,10443.0,-56,2377.0,-132,3603.0,0,0.0,-300,6905.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662300,33042.0,1445,-21,1321.0,156,10287.0,-56,2405.0,-132,3735.0,0,0.0,-300,7055.0,-300,7105.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662400,33524.0,1445,-21,1321.0,156,10131.0,-56,2461.0,-132,3867.0,0,0.0,-300,7355.0,-300,7105.0,-300,104.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662500,33042.0,1445,-21,1321.0,156,10287.0,-56,2405.0,-132,3735.0,0,0.0,-300,7055.0,-300,7105.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662600,32876.0,1445,-21,1321.0,156,10365.0,-56,2377.0,-132,3669.0,0,0.0,-300,7055.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662700,32326.0,1445,-21,1237.0,156,10443.0,-56,2349.0,-132,3603.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662800,32916.0,1445,-21,1195.0,156,10287.0,-56,2405.0,-132,3735.0,0,0.0,-300,7055.0,-300,7105.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,662900,33873.0,1445,-21,1216.0,156,9975.0,-56,2489.0,-132,3999.0,0,0.0,-300,7505.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,663000,34208.0,1445,-21,1195.0,156,9975.0,-56,2545.0,-132,3999.0,0,0.0,-300,7655.0,-300,7405.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,663100,33873.0,1445,-21,1216.0,156,9975.0,-56,2489.0,-132,3999.0,0,0.0,-300,7505.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,663200,33714.0,1445,-21,1195.0,156,10053.0,-56,2489.0,-132,3933.0,0,0.0,-300,7355.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,663300,32476.0,1445,-21,1237.0,156,10443.0,-56,2349.0,-132,3603.0,0,0.0,-300,6905.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,663400,32525.0,1445,-21,1258.0,156,10443.0,-56,2377.0,-132,3603.0,0,0.0,-300,6905.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,663500,31876.0,1445,-21,1174.0,156,10599.0,-56,2293.0,-132,3471.0,0,0.0,-300,6605.0,-300,6655.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,663600,32277.0,1445,-21,1216.0,156,10443.0,-56,2321.0,-132,3603.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,663700,31497.5,1445,-21,1121.5,156,10911.0,-56,2237.0,-132,3339.0,0,0.0,-300,6455.0,-300,6505.0,-300,-196.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,663800,31984.0,1445,-21,1132.0,156,10599.0,-56,2293.0,-132,3471.0,0,0.0,-300,6755.0,-300,6655.0,-300,-46.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,663900,32357.0,1445,-21,1090.0,156,10443.0,-56,2377.0,-132,3603.0,0,0.0,-300,6905.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664000,32179.0,1445,-21,1090.0,156,10443.0,-56,2349.0,-132,3603.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664100,33181.0,1445,-21,1006.0,156,10131.0,-56,2433.0,-132,3867.0,0,0.0,-300,7355.0,-300,7105.0,-300,104.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664200,32872.0,1445,-21,985.0,156,10209.0,-56,2433.0,-132,3801.0,0,0.0,-300,7205.0,-300,7105.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664300,33384.0,1445,-21,943.0,156,9975.0,-56,2489.0,-132,3933.0,0,0.0,-300,7355.0,-300,7255.0,-300,254.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664400,32622.0,1445,-21,901.0,156,10287.0,-56,2405.0,-132,3735.0,0,0.0,-300,7055.0,-300,7105.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664500,32523.0,1445,-21,796.0,156,10443.0,-56,2405.0,-132,3735.0,0,0.0,-300,7055.0,-300,6955.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664600,32470.0,1445,-21,817.0,156,9975.0,-56,2433.0,-132,3801.0,0,0.0,-300,7205.0,-300,7105.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664700,32098.0,1445,-21,859.0,156,10443.0,-56,2349.0,-132,3603.0,0,0.0,-300,6905.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664800,31720.5,1445,-21,785.5,156,10599.0,-56,2321.0,-132,3471.0,0,0.0,-300,6755.0,-300,6655.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,664900,31875.0,1445,-21,880.0,156,10443.0,-56,2321.0,-132,3537.0,0,0.0,-300,6755.0,-300,6805.0,-300,-46.0,-110,865.0,-70,315.0,0,0.0,0,0.0
1,665000,30709.0,1445,-21,817.0,156,10755.0,-56,2209.0,-132,3339.0,0,0.0,-300,6305.0,-300,6505.0,-300,-346.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,665100,30950.0,1445,-21,880.0,156,10755.0,-56,2237.0,-132,3339.0,0,0.0,-300,6455.0,-300,6505.0,-300,-346.0,-110,810.0,-70,315.0,0,0.0,0,0.0
1,665200,30113.0,1445,-21,859.0,156,10911.0,-56,2153.0,-132,3141.0,0,0.0,-300,6155.0,-300,6205.0,-300,-346.0,-110,755.0,-70,280.0,0,0.0,0,0.0
1,665300,29358.0,1445,-21,859.0,156,11223.0,-56,2069.0,-132,2943.0,0,0.0,-300,5855.0,-300,6055.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,665400,29085.0,1445,-21,880.0,156,11379.0,-56,2069.0,-132,2943.0,0,0.0,-300,5555.0,-300,5905.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,665500,28410.0,1445,-21,859.0,156,11457.0,-56,1985.0,-132,2745.0,0,0.0,-300,5255.0,-300,5755.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,665600,28949.0,1445,-21,838.0,156,11379.0,-56,2041.0,-132,2877.0,0,0.0,-300,5555.0,-300,5905.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,665700,28383.0,1445,-21,754.0,156,11535.0,-56,1985.0,-132,2745.0,0,0.0,-300,5255.0,-300,5755.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,665800,28326.0,1445,-21,775.0,156,11457.0,-56,1985.0,-132,2745.0,0,0.0,-300,5255.0,-300,5755.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,665900,28181.0,1445,-21,796.0,156,11535.0,-56,1957.0,-132,2679.0,0,0.0,-300,5255.0,-300,5605.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,666000,28310.5,1445,-21,827.5,156,11145.0,-56,2013.0,-132,2811.0,0,0.0,-300,5405.0,-300,5755.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,666100,28387.0,1453,-29,852.0,156,11535.0,-56,1957.0,-132,2679.0,0,0.0,-300,5255.0,-300,5755.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,666200,28487.0,1460,-36,796.0,156,11691.0,-56,1957.0,-132,2679.0,0,0.0,-300,5255.0,-300,5755.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
1,666300,27236.0,1467,-43,776.0,156,11847.0,-56,1873.0,-132,2481.0,0,0.0,-300,4955.0,-300,5305.0,-300,-946.0,-110,700.0,-70,245.0,0,0.0,0,0.0
1,666400,28234.0,1474,-50,849.0,156,11535.0,-56,1957.0,-132,2679.0,0,0.0,-300,5255.0,-300,5605.0,-300,-646.0,-110,755.0,-70,245.0,0,0.0,0,0.0
