day,timestamp,cash,inventory_value,total_pnl,conversions,position_ASH_COATED_OSMIUM,mid_ASH_COATED_OSMIUM,mtm_ASH_COATED_OSMIUM,cash_ASH_COATED_OSMIUM,pnl_ASH_COATED_OSMIUM,position_INTARIAN_PEPPER_ROOT,mid_INTARIAN_PEPPER_ROOT,mtm_INTARIAN_PEPPER_ROOT,cash_INTARIAN_PEPPER_ROOT,pnl_INTARIAN_PEPPER_ROOT,global_time
-2,65300,-710261.0,715342.5,5081.5,0,-9,9997.5,-89977.5,90316.0,338.5,80,10066.5,805320.0,-800577.0,4743.0,65300
-2,65400,-710261.0,715338.0,5077.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10066.5,805320.0,-800577.0,4743.0,65400
-2,65500,-710261.0,715258.0,4997.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10065.5,805240.0,-800577.0,4663.0,65500
-2,65600,-710261.0,715178.0,4917.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10064.5,805160.0,-800577.0,4583.0,65600
-2,65700,-710261.0,715240.0,4979.0,0,-9,10000.0,-90000.0,90316.0,316.0,80,10065.5,805240.0,-800577.0,4663.0,65700
-2,65800,-710261.0,715378.0,5117.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10067.0,805360.0,-800577.0,4783.0,65800
-2,65900,-710261.0,715258.0,4997.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10065.5,805240.0,-800577.0,4663.0,65900
-2,66000,-710261.0,715218.0,4957.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10065.0,805200.0,-800577.0,4623.0,66000
-2,66100,-710261.0,715324.5,5063.5,0,-9,9999.5,-89995.5,90316.0,320.5,80,10066.5,805320.0,-800577.0,4743.0,66100
-2,66200,-710261.0,715422.5,5161.5,0,-9,9997.5,-89977.5,90316.0,338.5,80,10067.5,805400.0,-800577.0,4823.0,66200
-2,66300,-710261.0,715338.0,5077.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10066.5,805320.0,-800577.0,4743.0,66300
-2,66400,-710261.0,715338.0,5077.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10066.5,805320.0,-800577.0,4743.0,66400
-2,66500,-710261.0,715458.0,5197.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10068.0,805440.0,-800577.0,4863.0,66500
-2,66600,-710261.0,715338.0,5077.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10066.5,805320.0,-800577.0,4743.0,66600
-2,66700,-710261.0,714738.0,4477.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10059.0,804720.0,-800577.0,4143.0,66700
-2,66800,-710261.0,715369.5,5108.5,0,-9,9994.5,-89950.5,90316.0,365.5,80,10066.5,805320.0,-800577.0,4743.0,66800
-2,66900,-710261.0,715458.0,5197.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10068.0,805440.0,-800577.0,4863.0,66900
-2,67000,-710261.0,715320.5,5059.5,0,-9,9995.5,-89959.5,90316.0,356.5,80,10066.0,805280.0,-800577.0,4703.0,67000
-2,67100,-710261.0,715427.0,5166.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10067.5,805400.0,-800577.0,4823.0,67100
-2,67200,-710261.0,715427.0,5166.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10067.5,805400.0,-800577.0,4823.0,67200
-2,67300,-710261.0,715387.0,5126.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10067.0,805360.0,-800577.0,4783.0,67300
-2,67400,-710261.0,715067.0,4806.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10063.0,805040.0,-800577.0,4463.0,67400
-2,67500,-710261.0,715436.0,5175.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10067.5,805400.0,-800577.0,4823.0,67500
-2,67600,-710261.0,715431.5,5170.5,0,-9,9996.5,-89968.5,90316.0,347.5,80,10067.5,805400.0,-800577.0,4823.0,67600
-2,67700,-710261.0,715383.0,5122.0,0,-9,9993.0,-89937.0,90316.0,379.0,80,10066.5,805320.0,-800577.0,4743.0,67700
-2,67800,-710261.0,715427.0,5166.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10067.5,805400.0,-800577.0,4823.0,67800
-2,67900,-710261.0,715427.0,5166.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10067.5,805400.0,-800577.0,4823.0,67900
-2,68000,-710261.0,715467.0,5206.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10068.0,805440.0,-800577.0,4863.0,68000
-2,68100,-710261.0,715507.0,5246.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10068.5,805480.0,-800577.0,4903.0,68100
-2,68200,-710261.0,715587.0,5326.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10069.5,805560.0,-800577.0,4983.0,68200
-2,68300,-710261.0,715516.0,5255.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10068.5,805480.0,-800577.0,4903.0,68300
-2,68400,-710261.0,715516.0,5255.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10068.5,805480.0,-800577.0,4903.0,68400
-2,68500,-710261.0,715507.0,5246.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10068.5,805480.0,-800577.0,4903.0,68500
-2,68600,-710261.0,715502.5,5241.5,0,-9,9997.5,-89977.5,90316.0,338.5,80,10068.5,805480.0,-800577.0,4903.0,68600
-2,68700,-710261.0,715067.0,4806.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10063.0,805040.0,-800577.0,4463.0,68700
-2,68800,-710261.0,715516.0,5255.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10068.5,805480.0,-800577.0,4903.0,68800
-2,68900,-710261.0,715640.5,5379.5,0,-9,9995.5,-89959.5,90316.0,356.5,80,10070.0,805600.0,-800577.0,5023.0,68900
-2,69000,-710261.0,715556.0,5295.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10069.0,805520.0,-800577.0,4943.0,69000
-2,69100,-710261.0,715596.0,5335.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10069.5,805560.0,-800577.0,4983.0,69100
-2,69200,-710261.0,715591.5,5330.5,0,-9,9996.5,-89968.5,90316.0,347.5,80,10069.5,805560.0,-800577.0,4983.0,69200
-2,69300,-710261.0,715609.5,5348.5,0,-9,9994.5,-89950.5,90316.0,365.5,80,10069.5,805560.0,-800577.0,4983.0,69300
-2,69400,-710261.0,715605.0,5344.0,0,-9,9995.0,-89955.0,90316.0,361.0,80,10069.5,805560.0,-800577.0,4983.0,69400
-2,69500,-710261.0,715725.0,5464.0,0,-9,9995.0,-89955.0,90316.0,361.0,80,10071.0,805680.0,-800577.0,5103.0,69500
-2,69600,-710261.0,715614.0,5353.0,0,-9,9994.0,-89946.0,90316.0,370.0,80,10069.5,805560.0,-800577.0,4983.0,69600
-2,69700,-710261.0,715605.0,5344.0,0,-9,9995.0,-89955.0,90316.0,361.0,80,10069.5,805560.0,-800577.0,4983.0,69700
-2,69800,-710261.0,715716.0,5455.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10071.0,805680.0,-800577.0,5103.0,69800
-2,69900,-710261.0,715516.0,5255.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10068.5,805480.0,-800577.0,4903.0,69900
-2,70000,-710261.0,715622.5,5361.5,0,-9,9997.5,-89977.5,90316.0,338.5,80,10070.0,805600.0,-800577.0,5023.0,70000
-2,70100,-710261.0,715227.0,4966.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10065.0,805200.0,-800577.0,4623.0,70100
-2,70200,-710261.0,715738.0,5477.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10071.5,805720.0,-800577.0,5143.0,70200
-2,70300,-710261.0,715667.0,5406.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10070.5,805640.0,-800577.0,5063.0,70300
-2,70400,-710261.0,715676.0,5415.0,0,-9,9996.0,-89964.0,90316.0,352.0,80,10070.5,805640.0,-800577.0,5063.0,70400
-2,70500,-710261.0,715667.0,5406.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10070.5,805640.0,-800577.0,5063.0,70500
-2,70600,-710261.0,715667.0,5406.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10070.5,805640.0,-800577.0,5063.0,70600
-2,70700,-710261.0,715667.0,5406.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10070.5,805640.0,-800577.0,5063.0,70700
-2,70800,-710261.0,715715.0,5454.0,0,-9,10005.0,-90045.0,90316.0,271.0,80,10072.0,805760.0,-800577.0,5183.0,70800
-2,70900,-710261.0,715667.0,5406.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10070.5,805640.0,-800577.0,5063.0,70900
-2,71000,-710261.0,715787.0,5526.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10072.0,805760.0,-800577.0,5183.0,71000
-2,71100,-710261.0,715827.0,5566.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10072.5,805800.0,-800577.0,5223.0,71100
-2,71200,-710261.0,715733.5,5472.5,0,-9,9998.5,-89986.5,90316.0,329.5,80,10071.5,805720.0,-800577.0,5143.0,71200
-2,71300,-710261.0,715729.0,5468.0,0,-9,9999.0,-89991.0,90316.0,325.0,80,10071.5,805720.0,-800577.0,5143.0,71300
-2,71400,-710261.0,715831.5,5570.5,0,-9,9996.5,-89968.5,90316.0,347.5,80,10072.5,805800.0,-800577.0,5223.0,71400
-2,71500,-710261.0,716178.0,5917.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10077.0,806160.0,-800577.0,5583.0,71500
-2,71600,-710261.0,716151.0,5890.0,0,-9,10001.0,-90009.0,90316.0,307.0,80,10077.0,806160.0,-800577.0,5583.0,71600
-2,71700,-710261.0,715738.0,5477.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10071.5,805720.0,-800577.0,5143.0,71700
-2,71800,-710261.0,715667.0,5406.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10070.5,805640.0,-800577.0,5063.0,71800
-2,71900,-710261.0,715738.0,5477.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10071.5,805720.0,-800577.0,5143.0,71900
-2,72000,-710261.0,715778.0,5517.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10072.0,805760.0,-800577.0,5183.0,72000
-2,72100,-710261.0,715809.0,5548.0,0,-9,9999.0,-89991.0,90316.0,325.0,80,10072.5,805800.0,-800577.0,5223.0,72100
-2,72200,-710261.0,715818.0,5557.0,0,-9,9998.0,-89982.0,90316.0,334.0,80,10072.5,805800.0,-800577.0,5223.0,72200
-2,72300,-710261.0,715827.0,5566.0,0,-9,9997.0,-89973.0,90316.0,343.0,80,10072.5,805800.0,-800577.0,5223.0,72300
-2,72400,-710261.0,715804.5,5543.5,0,-9,9999.5,-89995.5,90316.0,320.5,80,10072.5,805800.0,-800577.0,5223.0,72400
-2,72500,-710261.0,715809.0,5548.0,0,-9,9999.0,-89991.0,90316.0,325.0,80,10072.5,805800.0,-800577.0,5223.0,72500
-2,72600,-710261.0,715809.0,5548.0,0,-9,9999.0,-89991.0,90316.0,325.0,80,10072.5,805800.0,-800577.0,5223.0,72600
-2,72700,-620261.0,625737.0,5476.0,0,-18,10003.5,-180063.0,180316.0,253.0,80,10072.5,805800.0,-800577.0,5223.0,72700
-2,72800,-620261.0,625810.0,5549.0,0,-18,9995.0,-179910.0,180316.0,406.0,80,10071.5,805720.0,-800577.0,5143.0,72800
-2,72900,-620261.0,626276.0,6015.0,0,-18,9998.0,-179964.0,180316.0,352.0,80,10078.0,806240.0,-800577.0,5663.0,72900
-2,73000,-620261.0,625814.0,5553.0,0,-18,9997.0,-179946.0,180316.0,370.0,80,10072.0,805760.0,-800577.0,5183.0,73000
-2,73100,-620261.0,625772.0,5511.0,0,-18,10006.0,-180108.0,180316.0,208.0,80,10073.5,805880.0,-800577.0,5303.0,73100
-2,73200,-620261.0,625871.0,5610.0,0,-18,10000.5,-180009.0,180316.0,307.0,80,10073.5,805880.0,-800577.0,5303.0,73200
-2,73300,-620261.0,626338.0,6077.0,0,-18,9999.0,-179982.0,180316.0,334.0,80,10079.0,806320.0,-800577.0,5743.0,73300
-2,73400,-570261.0,575880.0,5619.0,0,-23,10000.0,-230000.0,230316.0,316.0,80,10073.5,805880.0,-800577.0,5303.0,73400
-2,73500,-570261.0,575771.5,5510.5,0,-23,9999.5,-229988.5,230316.0,327.5,80,10072.0,805760.0,-800577.0,5183.0,73500
-2,73600,-570261.0,575846.0,5585.0,0,-23,9998.0,-229954.0,230316.0,362.0,80,10072.5,805800.0,-800577.0,5223.0,73600
-2,73700,-570261.0,575846.0,5585.0,0,-23,9998.0,-229954.0,230316.0,362.0,80,10072.5,805800.0,-800577.0,5223.0,73700
-2,73800,-570261.0,575926.0,5665.0,0,-23,9998.0,-229954.0,230316.0,362.0,80,10073.5,805880.0,-800577.0,5303.0,73800
-2,73900,-570261.0,575823.0,5562.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10072.5,805800.0,-800577.0,5223.0,73900
-2,74000,-570261.0,575920.0,5659.0,0,-23,10000.0,-230000.0,230316.0,316.0,80,10074.0,805920.0,-800577.0,5343.0,74000
-2,74100,-570261.0,576446.0,6185.0,0,-23,9998.0,-229954.0,230316.0,362.0,80,10080.0,806400.0,-800577.0,5823.0,74100
-2,74200,-570261.0,575960.0,5699.0,0,-23,10000.0,-230000.0,230316.0,316.0,80,10074.5,805960.0,-800577.0,5383.0,74200
-2,74300,-570261.0,575577.5,5316.5,0,-23,9997.5,-229942.5,230316.0,373.5,80,10069.0,805520.0,-800577.0,4943.0,74300
-2,74400,-570261.0,575983.0,5722.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10074.5,805960.0,-800577.0,5383.0,74400
-2,74500,-570261.0,575983.0,5722.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10074.5,805960.0,-800577.0,5383.0,74500
-2,74600,-570261.0,576075.0,5814.0,0,-23,9995.0,-229885.0,230316.0,431.0,80,10074.5,805960.0,-800577.0,5383.0,74600
-2,74700,-570261.0,575983.0,5722.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10074.5,805960.0,-800577.0,5383.0,74700
-2,74800,-570261.0,575983.0,5722.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10074.5,805960.0,-800577.0,5383.0,74800
-2,74900,-570261.0,576006.0,5745.0,0,-23,9998.0,-229954.0,230316.0,362.0,80,10074.5,805960.0,-800577.0,5383.0,74900
-2,75000,-570261.0,576068.5,5807.5,0,-23,10000.5,-230011.5,230316.0,304.5,80,10076.0,806080.0,-800577.0,5503.0,75000
-2,75100,-570261.0,575868.5,5607.5,0,-23,10000.5,-230011.5,230316.0,304.5,80,10073.5,805880.0,-800577.0,5303.0,75100
-2,75200,-570261.0,576051.5,5790.5,0,-23,9999.5,-229988.5,230316.0,327.5,80,10075.5,806040.0,-800577.0,5463.0,75200
-2,75300,-570261.0,576012.0,5751.0,0,-23,9996.0,-229908.0,230316.0,408.0,80,10074.0,805920.0,-800577.0,5343.0,75300
-2,75400,-570261.0,576293.0,6032.0,0,-23,9989.0,-229747.0,230316.0,569.0,80,10075.5,806040.0,-800577.0,5463.0,75400
-2,75500,-570261.0,576040.0,5779.0,0,-23,10000.0,-230000.0,230316.0,316.0,80,10075.5,806040.0,-800577.0,5463.0,75500
-2,75600,-570261.0,576120.5,5859.5,0,-23,9996.5,-229919.5,230316.0,396.5,80,10075.5,806040.0,-800577.0,5463.0,75600
-2,75700,-570261.0,576183.0,5922.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10077.0,806160.0,-800577.0,5583.0,75700
-2,75800,-570261.0,576063.0,5802.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10075.5,806040.0,-800577.0,5463.0,75800
-2,75900,-570261.0,576063.0,5802.0,0,-23,9999.0,-229977.0,230316.0,339.0,80,10075.5,806040.0,-800577.0,5463.0,75900
-2,76000,-570261.0,575816.0,5555.0,0,-23,10008.0,-230184.0,230316.0,132.0,80,10075.0,806000.0,-800577.0,5423.0,76000
-2,76100,-570261.0,576120.0,5859.0,0,-23,10000.0,-230000.0,230316.0,316.0,80,10076.5,806120.0,-800577.0,5543.0,76100
-2,76200,-570261.0,576120.0,5859.0,0,-23,10000.0,-230000.0,230316.0,316.0,80,10076.5,806120.0,-800577.0,5543.0,76200
-2,76300,-570261.0,576131.5,5870.5,0,-23,9999.5,-229988.5,230316.0,327.5,80,10076.5,806120.0,-800577.0,5543.0,76300
-2,76400,-570261.0,576120.0,5859.0,0,-23,10000.0,-230000.0,230316.0,316.0,80,10076.5,806120.0,-800577.0,5543.0,76400
-2,76500,-570261.0,576131.5,5870.5,0,-23,9999.5,-229988.5,230316.0,327.5,80,10076.5,806120.0,-800577.0,5543.0,76500
-2,76600,-490237.0,496054.0,5817.0,0,-31,10006.0,-310186.0,310340.0,154.0,80,10078.0,806240.0,-800577.0,5663.0,76600
-2,76700,-490237.0,496089.0,5852.0,0,-31,10001.0,-310031.0,310340.0,309.0,80,10076.5,806120.0,-800577.0,5543.0,76700
-2,76800,-490237.0,495841.0,5604.0,0,-31,10009.0,-310279.0,310340.0,61.0,80,10076.5,806120.0,-800577.0,5543.0,76800
-2,76900,-490237.0,496120.0,5883.0,0,-31,10000.0,-310000.0,310340.0,340.0,80,10076.5,806120.0,-800577.0,5543.0,76900
-2,77000,-490237.0,496098.0,5861.0,0,-31,10002.0,-310062.0,310340.0,278.0,80,10077.0,806160.0,-800577.0,5583.0,77000
-2,77100,-490237.0,496386.0,6149.0,0,-31,9994.0,-309814.0,310340.0,526.0,80,10077.5,806200.0,-800577.0,5623.0,77100
-2,77200,-490237.0,496169.0,5932.0,0,-31,10001.0,-310031.0,310340.0,309.0,80,10077.5,806200.0,-800577.0,5623.0,77200
-2,77300,-490237.0,495921.0,5684.0,0,-31,10009.0,-310279.0,310340.0,61.0,80,10077.5,806200.0,-800577.0,5623.0,77300
-2,77400,-490237.0,496200.0,5963.0,0,-31,10000.0,-310000.0,310340.0,340.0,80,10077.5,806200.0,-800577.0,5623.0,77400
-2,77500,-400210.0,405940.0,5730.0,0,-40,10006.5,-400260.0,400367.0,107.0,80,10077.5,806200.0,-800577.0,5623.0,77500
-2,77600,-400210.0,405760.0,5550.0,0,-40,10000.0,-400000.0,400367.0,367.0,80,10072.0,805760.0,-800577.0,5183.0,77600
-2,77700,-340192.0,345975.0,5783.0,0,-46,10007.5,-460345.0,460385.0,40.0,80,10079.0,806320.0,-800577.0,5743.0,77700
-2,77800,-340192.0,345901.0,5709.0,0,-46,10006.5,-460299.0,460385.0,86.0,80,10077.5,806200.0,-800577.0,5623.0,77800
-2,77900,-340192.0,345668.0,5476.0,0,-46,10002.0,-460092.0,460385.0,293.0,80,10072.0,805760.0,-800577.0,5183.0,77900
-2,78000,-340192.0,345599.0,5407.0,0,-46,10003.5,-460161.0,460385.0,224.0,80,10072.0,805760.0,-800577.0,5183.0,78000
-2,78100,-340192.0,346222.0,6030.0,0,-46,10003.0,-460138.0,460385.0,247.0,80,10079.5,806360.0,-800577.0,5783.0,78100
-2,78200,-340192.0,346188.0,5996.0,0,-46,10002.0,-460092.0,460385.0,293.0,80,10078.5,806280.0,-800577.0,5703.0,78200
-2,78300,-340192.0,346188.0,5996.0,0,-46,10002.0,-460092.0,460385.0,293.0,80,10078.5,806280.0,-800577.0,5703.0,78300
-2,78400,-340192.0,346268.0,6076.0,0,-46,10002.0,-460092.0,460385.0,293.0,80,10079.5,806360.0,-800577.0,5783.0,78400
-2,78500,-400192.0,406400.0,6208.0,0,-40,9997.0,-399880.0,400385.0,505.0,80,10078.5,806280.0,-800577.0,5703.0,78500
-2,78600,-400192.0,406240.0,6048.0,0,-40,10001.0,-400040.0,400385.0,345.0,80,10078.5,806280.0,-800577.0,5703.0,78600
-2,78700,-400192.0,406200.0,6008.0,0,-40,10002.0,-400080.0,400385.0,305.0,80,10078.5,806280.0,-800577.0,5703.0,78700
-2,78800,-400192.0,406640.0,6448.0,0,-40,9994.0,-399760.0,400385.0,625.0,80,10080.0,806400.0,-800577.0,5823.0,78800
-2,78900,-400192.0,406320.0,6128.0,0,-40,10002.0,-400080.0,400385.0,305.0,80,10080.0,806400.0,-800577.0,5823.0,78900
-2,79000,-400192.0,406240.0,6048.0,0,-40,10002.0,-400080.0,400385.0,305.0,80,10079.0,806320.0,-800577.0,5743.0,79000
-2,79100,-400192.0,406240.0,6048.0,0,-40,10002.0,-400080.0,400385.0,305.0,80,10079.0,806320.0,-800577.0,5743.0,79100
-2,79200,-400192.0,406280.0,6088.0,0,-40,10002.0,-400080.0,400385.0,305.0,80,10079.5,806360.0,-800577.0,5783.0,79200
-2,79300,-400192.0,406120.0,5928.0,0,-40,10009.0,-400360.0,400385.0,25.0,80,10081.0,806480.0,-800577.0,5903.0,79300
-2,79400,-400192.0,406320.0,6128.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10079.0,806320.0,-800577.0,5743.0,79400
-2,79500,-400192.0,406480.0,6288.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10081.0,806480.0,-800577.0,5903.0,79500
-2,79600,-400192.0,406360.0,6168.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10079.5,806360.0,-800577.0,5783.0,79600
-2,79700,-400192.0,406360.0,6168.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10079.5,806360.0,-800577.0,5783.0,79700
-2,79800,-400192.0,406260.0,6068.0,0,-40,10000.5,-400020.0,400385.0,365.0,80,10078.5,806280.0,-800577.0,5703.0,79800
-2,79900,-400192.0,406180.0,5988.0,0,-40,10004.5,-400180.0,400385.0,205.0,80,10079.5,806360.0,-800577.0,5783.0,79900
-2,80000,-400192.0,406400.0,6208.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10080.0,806400.0,-800577.0,5823.0,80000
-2,80100,-400192.0,406440.0,6248.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10080.5,806440.0,-800577.0,5863.0,80100
-2,80200,-400192.0,406440.0,6248.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10080.5,806440.0,-800577.0,5863.0,80200
-2,80300,-400192.0,406480.0,6288.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10080.5,806440.0,-800577.0,5863.0,80300
-2,80400,-400192.0,406480.0,6288.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10080.5,806440.0,-800577.0,5863.0,80400
-2,80500,-400192.0,406440.0,6248.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10080.5,806440.0,-800577.0,5863.0,80500
-2,80600,-400192.0,406560.0,6368.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10082.0,806560.0,-800577.0,5983.0,80600
-2,80700,-400192.0,406440.0,6248.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10080.5,806440.0,-800577.0,5863.0,80700
-2,80800,-400192.0,406420.0,6228.0,0,-40,10000.5,-400020.0,400385.0,365.0,80,10080.5,806440.0,-800577.0,5863.0,80800
-2,80900,-400192.0,406600.0,6408.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10082.0,806560.0,-800577.0,5983.0,80900
-2,81000,-400192.0,406460.0,6268.0,0,-40,10000.5,-400020.0,400385.0,365.0,80,10081.0,806480.0,-800577.0,5903.0,81000
-2,81100,-400192.0,406580.0,6388.0,0,-40,9998.5,-399940.0,400385.0,445.0,80,10081.5,806520.0,-800577.0,5943.0,81100
-2,81200,-400192.0,406560.0,6368.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10081.5,806520.0,-800577.0,5943.0,81200
-2,81300,-400192.0,406640.0,6448.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10082.5,806600.0,-800577.0,6023.0,81300
-2,81400,-400192.0,406520.0,6328.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10081.5,806520.0,-800577.0,5943.0,81400
-2,81500,-400192.0,406500.0,6308.0,0,-40,10000.5,-400020.0,400385.0,365.0,80,10081.5,806520.0,-800577.0,5943.0,81500
-2,81600,-400192.0,406560.0,6368.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10081.5,806520.0,-800577.0,5943.0,81600
-2,81700,-400192.0,406640.0,6448.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10083.0,806640.0,-800577.0,6063.0,81700
-2,81800,-400192.0,406360.0,6168.0,0,-40,10007.0,-400280.0,400385.0,105.0,80,10083.0,806640.0,-800577.0,6063.0,81800
-2,81900,-400192.0,406500.0,6308.0,0,-40,10000.5,-400020.0,400385.0,365.0,80,10081.5,806520.0,-800577.0,5943.0,81900
-2,82000,-400192.0,407080.0,6888.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10088.0,807040.0,-800577.0,6463.0,82000
-2,82100,-400192.0,406700.0,6508.0,0,-40,9997.5,-399900.0,400385.0,485.0,80,10082.5,806600.0,-800577.0,6023.0,82100
-2,82200,-400192.0,406720.0,6528.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10083.5,806680.0,-800577.0,6103.0,82200
-2,82300,-400192.0,406500.0,6308.0,0,-40,9999.5,-399980.0,400385.0,405.0,80,10081.0,806480.0,-800577.0,5903.0,82300
-2,82400,-400192.0,407040.0,6848.0,0,-40,9991.0,-399640.0,400385.0,745.0,80,10083.5,806680.0,-800577.0,6103.0,82400
-2,82500,-400192.0,407120.0,6928.0,0,-40,9998.0,-399920.0,400385.0,465.0,80,10088.0,807040.0,-800577.0,6463.0,82500
-2,82600,-400192.0,406700.0,6508.0,0,-40,9997.5,-399900.0,400385.0,485.0,80,10082.5,806600.0,-800577.0,6023.0,82600
-2,82700,-400192.0,406340.0,6148.0,0,-40,9997.5,-399900.0,400385.0,485.0,80,10078.0,806240.0,-800577.0,5663.0,82700
-2,82800,-400192.0,406600.0,6408.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10082.5,806600.0,-800577.0,6023.0,82800
-2,82900,-400192.0,407000.0,6808.0,0,-40,9990.0,-399600.0,400385.0,785.0,80,10082.5,806600.0,-800577.0,6023.0,82900
-2,83000,-400192.0,406600.0,6408.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10082.0,806560.0,-800577.0,5983.0,83000
-2,83100,-400192.0,406680.0,6488.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10083.5,806680.0,-800577.0,6103.0,83100
-2,83200,-400192.0,406360.0,6168.0,0,-40,10007.0,-400280.0,400385.0,105.0,80,10083.0,806640.0,-800577.0,6063.0,83200
-2,83300,-400192.0,406720.0,6528.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10083.5,806680.0,-800577.0,6103.0,83300
-2,83400,-400192.0,406680.0,6488.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10083.5,806680.0,-800577.0,6103.0,83400
-2,83500,-400192.0,406560.0,6368.0,0,-40,10000.0,-400000.0,400385.0,385.0,80,10082.0,806560.0,-800577.0,5983.0,83500
-2,83600,-400192.0,406720.0,6528.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10083.5,806680.0,-800577.0,6103.0,83600
-2,83700,-400192.0,406720.0,6528.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10083.5,806680.0,-800577.0,6103.0,83700
-2,83800,-400192.0,406840.0,6648.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10085.0,806800.0,-800577.0,6223.0,83800
-2,83900,-400192.0,406720.0,6528.0,0,-40,9999.0,-399960.0,400385.0,425.0,80,10083.5,806680.0,-800577.0,6103.0,83900
-2,84000,-400192.0,407080.0,6888.0,0,-40,9991.0,-399640.0,400385.0,745.0,80,10084.0,806720.0,-800577.0,6143.0,84000
