timestamp,cash,inventory_value,total_pnl,pos_TOMATOES,mid_TOMATOES,pos_EMERALDS,mid_EMERALDS
38700,-154453.0,154912.5,459.5,7.0,4987.5,12.0,10000.0
38800,-154453.0,154912.5,459.5,7.0,4987.5,12.0,10000.0
38900,-154453.0,154912.5,459.5,7.0,4987.5,12.0,10000.0
39000,-154453.0,154957.0,504.0,7.0,4987.0,12.0,10004.0
39100,-154453.0,154905.5,452.5,7.0,4986.5,12.0,10000.0
39200,-154453.0,154905.5,452.5,7.0,4986.5,12.0,10000.0
39300,-154453.0,154898.5,445.5,7.0,4985.5,12.0,10000.0
39400,-164411.0,164865.0,454.0,9.0,4985.0,12.0,10000.0
39500,-164411.0,164865.0,454.0,9.0,4985.0,12.0,10000.0
39600,-164411.0,164860.5,449.5,9.0,4984.5,12.0,10000.0
39700,-164411.0,164860.5,449.5,9.0,4984.5,12.0,10000.0
39800,-164411.0,164860.5,449.5,9.0,4984.5,12.0,10000.0
39900,-234362.0,234869.5,507.5,9.0,4985.5,19.0,10000.0
40000,-234362.0,234869.5,507.5,9.0,4985.5,19.0,10000.0
40100,-234362.0,234856.0,494.0,9.0,4984.0,19.0,10000.0
40200,-234362.0,234856.0,494.0,9.0,4984.0,19.0,10000.0
40300,-234362.0,234860.5,498.5,9.0,4984.5,19.0,10000.0
40400,-234362.0,234856.0,494.0,9.0,4984.0,19.0,10000.0
40500,-234362.0,234851.5,489.5,9.0,4983.5,19.0,10000.0
40600,-234362.0,234847.0,485.0,9.0,4983.0,19.0,10000.0
40700,-234362.0,234851.5,489.5,9.0,4983.5,19.0,10000.0
40800,-234362.0,234851.5,489.5,9.0,4983.5,19.0,10000.0
40900,-234362.0,234851.5,489.5,9.0,4983.5,19.0,10000.0
41000,-234362.0,234856.0,494.0,9.0,4984.0,19.0,10000.0
41100,-234362.0,234860.5,498.5,9.0,4984.5,19.0,10000.0
41200,-234362.0,234860.5,498.5,9.0,4984.5,19.0,10000.0
41300,-234362.0,234860.5,498.5,9.0,4984.5,19.0,10000.0
41400,-234362.0,234829.0,467.0,9.0,4981.0,19.0,10000.0
41500,-234362.0,234860.5,498.5,9.0,4984.5,19.0,10000.0
41600,-234362.0,234851.5,489.5,9.0,4983.5,19.0,10000.0
41700,-234362.0,234883.0,521.0,9.0,4987.0,19.0,10000.0
41800,-234362.0,234860.5,498.5,9.0,4984.5,19.0,10000.0
41900,-234362.0,234860.5,498.5,9.0,4984.5,19.0,10000.0
42000,-234362.0,234856.0,494.0,9.0,4984.0,19.0,10000.0
42100,-234362.0,234856.0,494.0,9.0,4984.0,19.0,10000.0
42200,-234362.0,234847.0,485.0,9.0,4983.0,19.0,10000.0
42300,-234362.0,234842.5,480.5,9.0,4982.5,19.0,10000.0
42400,-284327.0,284842.5,515.5,9.0,4982.5,24.0,10000.0
42500,-284327.0,284838.0,511.0,9.0,4982.0,24.0,10000.0
42600,-284327.0,284833.5,506.5,9.0,4981.5,24.0,10000.0
42700,-284327.0,284842.5,515.5,9.0,4982.5,24.0,10000.0
42800,-284327.0,284842.5,515.5,9.0,4982.5,24.0,10000.0
42900,-284327.0,284842.5,515.5,9.0,4982.5,24.0,10000.0
43000,-284327.0,284838.0,511.0,9.0,4982.0,24.0,10000.0
43100,-284327.0,284838.0,511.0,9.0,4982.0,24.0,10000.0
43200,-284327.0,284842.5,515.5,9.0,4982.5,24.0,10000.0
43300,-284327.0,284838.0,511.0,9.0,4982.0,24.0,10000.0
43400,-284327.0,284842.5,515.5,9.0,4982.5,24.0,10000.0
43500,-244463.0,244986.5,523.5,1.0,4986.5,24.0,10000.0
43600,-244463.0,244982.5,519.5,1.0,4982.5,24.0,10000.0
43700,-244463.0,244982.5,519.5,1.0,4982.5,24.0,10000.0
43800,-244463.0,244982.5,519.5,1.0,4982.5,24.0,10000.0
43900,-219523.0,220072.0,549.0,-4.0,4982.0,24.0,10000.0
44000,-219523.0,220070.0,547.0,-4.0,4982.5,24.0,10000.0
44100,-219523.0,220070.0,547.0,-4.0,4982.5,24.0,10000.0
44200,-219523.0,220064.0,541.0,-4.0,4984.0,24.0,10000.0
44300,-219523.0,220062.0,539.0,-4.0,4984.5,24.0,10000.0
44400,-219523.0,220060.0,537.0,-4.0,4985.0,24.0,10000.0
44500,-219523.0,220062.0,539.0,-4.0,4984.5,24.0,10000.0
44600,-219523.0,220062.0,539.0,-4.0,4984.5,24.0,10000.0
44700,-219523.0,219966.0,443.0,-4.0,4984.5,24.0,9996.0
44800,-219523.0,220062.0,539.0,-4.0,4984.5,24.0,10000.0
44900,-219523.0,220066.0,543.0,-4.0,4983.5,24.0,10000.0
45000,-219523.0,220070.0,547.0,-4.0,4982.5,24.0,10000.0
45100,-219523.0,220068.0,545.0,-4.0,4983.0,24.0,10000.0
45200,-219523.0,220070.0,547.0,-4.0,4982.5,24.0,10000.0
45300,-219523.0,220068.0,545.0,-4.0,4983.0,24.0,10000.0
45400,-219523.0,220070.0,547.0,-4.0,4982.5,24.0,10000.0
45500,-234472.0,235020.5,548.5,-1.0,4979.5,24.0,10000.0
45600,-199591.0,200112.0,521.0,-8.0,4986.0,24.0,10000.0
45700,-199591.0,200132.0,541.0,-8.0,4983.5,24.0,10000.0
45800,-199591.0,200136.0,545.0,-8.0,4983.0,24.0,10000.0
45900,-199591.0,200136.0,545.0,-8.0,4983.0,24.0,10000.0
46000,-199591.0,200132.0,541.0,-8.0,4983.5,24.0,10000.0
46100,-199591.0,200136.0,545.0,-8.0,4983.0,24.0,10000.0
46200,-199591.0,200140.0,549.0,-8.0,4982.5,24.0,10000.0
46300,-199591.0,200136.0,545.0,-8.0,4983.0,24.0,10000.0
46400,-199591.0,200136.0,545.0,-8.0,4983.0,24.0,10000.0
46500,-199591.0,200112.0,521.0,-8.0,4986.0,24.0,10000.0
46600,-244429.0,244979.0,550.0,1.0,4979.0,24.0,10000.0
46700,-244429.0,244982.5,553.5,1.0,4982.5,24.0,10000.0
46800,-244429.0,244983.5,554.5,1.0,4983.5,24.0,10000.0
46900,-244429.0,244984.0,555.0,1.0,4984.0,24.0,10000.0
47000,-244429.0,244984.0,555.0,1.0,4984.0,24.0,10000.0
47100,-244429.0,244983.5,554.5,1.0,4983.5,24.0,10000.0
47200,-244429.0,244984.0,555.0,1.0,4984.0,24.0,10000.0
47300,-244429.0,244983.5,554.5,1.0,4983.5,24.0,10000.0
47400,-244429.0,244984.0,555.0,1.0,4984.0,24.0,10000.0
47500,-244429.0,244983.5,554.5,1.0,4983.5,24.0,10000.0
47600,-244429.0,244983.5,554.5,1.0,4983.5,24.0,10000.0
47700,-244429.0,244984.0,555.0,1.0,4984.0,24.0,10000.0
47800,-244429.0,244984.5,555.5,1.0,4984.5,24.0,10000.0
47900,-244429.0,244984.5,555.5,1.0,4984.5,24.0,10000.0
48000,-244429.0,244984.5,555.5,1.0,4984.5,24.0,10000.0
48100,-244429.0,244984.5,555.5,1.0,4984.5,24.0,10000.0
48200,-244429.0,244984.5,555.5,1.0,4984.5,24.0,10000.0
48300,-244429.0,244982.5,553.5,1.0,4982.5,24.0,10000.0
48400,-244429.0,244985.0,556.0,1.0,4985.0,24.0,10000.0
48500,-244429.0,244986.0,557.0,1.0,4986.0,24.0,10000.0
48600,-244429.0,244987.5,558.5,1.0,4987.5,24.0,10000.0
48700,-244429.0,244988.0,559.0,1.0,4988.0,24.0,10000.0
48800,-244429.0,244988.5,559.5,1.0,4988.5,24.0,10000.0
48900,-244429.0,244989.0,560.0,1.0,4989.0,24.0,10000.0
49000,-244429.0,244989.0,560.0,1.0,4989.0,24.0,10000.0
49100,-244429.0,244989.5,560.5,1.0,4989.5,24.0,10000.0
49200,-244429.0,245085.5,656.5,1.0,4989.5,24.0,10004.0
49300,-244429.0,244989.5,560.5,1.0,4989.5,24.0,10000.0
49400,-244429.0,244989.0,560.0,1.0,4989.0,24.0,10000.0
49500,-244429.0,244988.0,559.0,1.0,4988.0,24.0,10000.0
49600,-244429.0,244988.5,559.5,1.0,4988.5,24.0,10000.0
49700,-244429.0,244989.0,560.0,1.0,4989.0,24.0,10000.0
49800,-244429.0,244990.0,561.0,1.0,4990.0,24.0,10000.0
49900,-244429.0,244989.5,560.5,1.0,4989.5,24.0,10000.0
50000,-244429.0,244988.5,559.5,1.0,4988.5,24.0,10000.0
50100,-244429.0,244988.5,559.5,1.0,4988.5,24.0,10000.0
50200,-244429.0,244987.5,558.5,1.0,4987.5,24.0,10000.0
50300,-244429.0,244987.0,558.0,1.0,4987.0,24.0,10000.0
50400,-244429.0,244983.5,554.5,1.0,4983.5,24.0,10000.0
50500,-244429.0,244986.5,557.5,1.0,4986.5,24.0,10000.0
50600,-244429.0,244985.5,556.5,1.0,4985.5,24.0,10000.0
50700,-244429.0,244986.0,557.0,1.0,4986.0,24.0,10000.0
50800,-244429.0,244986.0,557.0,1.0,4986.0,24.0,10000.0
50900,-244429.0,244986.5,557.5,1.0,4986.5,24.0,10000.0
51000,-244429.0,244987.0,558.0,1.0,4987.0,24.0,10000.0
51100,-244429.0,244987.0,558.0,1.0,4987.0,24.0,10000.0
51200,-244429.0,244986.5,557.5,1.0,4986.5,24.0,10000.0
51300,-314380.0,314987.0,607.0,1.0,4987.0,31.0,10000.0
51400,-314380.0,314987.0,607.0,1.0,4987.0,31.0,10000.0
51500,-314380.0,314988.0,608.0,1.0,4988.0,31.0,10000.0
51600,-314380.0,314990.0,610.0,1.0,4990.0,31.0,10000.0
51700,-314380.0,314987.5,607.5,1.0,4987.5,31.0,10000.0
51800,-314380.0,315111.5,731.5,1.0,4987.5,31.0,10004.0
51900,-314380.0,314987.0,607.0,1.0,4987.0,31.0,10000.0
52000,-314380.0,315111.5,731.5,1.0,4987.5,31.0,10004.0
52100,-314380.0,314987.0,607.0,1.0,4987.0,31.0,10000.0
52200,-314380.0,314986.5,606.5,1.0,4986.5,31.0,10000.0
52300,-314380.0,314986.5,606.5,1.0,4986.5,31.0,10000.0
52400,-314380.0,314986.5,606.5,1.0,4986.5,31.0,10000.0
52500,-314380.0,314986.0,606.0,1.0,4986.0,31.0,10000.0
52600,-314380.0,314983.5,603.5,1.0,4983.5,31.0,10000.0
52700,-314380.0,314986.5,606.5,1.0,4986.5,31.0,10000.0
52800,-294408.0,295037.5,629.5,-3.0,4987.5,31.0,10000.0
52900,-294408.0,295034.5,626.5,-3.0,4988.5,31.0,10000.0
53000,-294408.0,295037.5,629.5,-3.0,4987.5,31.0,10000.0
53100,-284420.0,285057.5,637.5,-5.0,4988.5,31.0,10000.0
53200,-284420.0,285062.5,642.5,-5.0,4987.5,31.0,10000.0
53300,-284420.0,285062.5,642.5,-5.0,4987.5,31.0,10000.0
53400,-284420.0,285060.0,640.0,-5.0,4988.0,31.0,10000.0
53500,-284420.0,285055.0,635.0,-5.0,4989.0,31.0,10000.0
53600,-274430.0,275073.5,643.5,-7.0,4989.5,31.0,10000.0
53700,-274430.0,274946.0,516.0,-7.0,4990.0,31.0,9996.0
53800,-274430.0,275070.0,640.0,-7.0,4990.0,31.0,10000.0
53900,-274430.0,275194.0,764.0,-7.0,4990.0,31.0,10004.0
54000,-274430.0,275066.5,636.5,-7.0,4990.5,31.0,10000.0
54100,-274430.0,275066.5,636.5,-7.0,4990.5,31.0,10000.0
54200,-274430.0,275066.5,636.5,-7.0,4990.5,31.0,10000.0
54300,-274430.0,275066.5,636.5,-7.0,4990.5,31.0,10000.0
54400,-289382.0,290040.0,658.0,-4.0,4990.0,31.0,10000.0
54500,-289382.0,290040.0,658.0,-4.0,4990.0,31.0,10000.0
54600,-289382.0,290038.0,656.0,-4.0,4990.5,31.0,10000.0
54700,-289382.0,290038.0,656.0,-4.0,4990.5,31.0,10000.0
54800,-289382.0,290044.0,662.0,-4.0,4989.0,31.0,10000.0
54900,-289382.0,290042.0,660.0,-4.0,4989.5,31.0,10000.0
55000,-289382.0,290042.0,660.0,-4.0,4989.5,31.0,10000.0
55100,-289382.0,290164.0,782.0,-4.0,4990.0,31.0,10004.0
55200,-289382.0,290042.0,660.0,-4.0,4989.5,31.0,10000.0
55300,-349340.0,350040.0,700.0,-4.0,4990.0,37.0,10000.0
55400,-349340.0,350040.0,700.0,-4.0,4990.0,37.0,10000.0
55500,-349340.0,350042.0,702.0,-4.0,4989.5,37.0,10000.0
55600,-349340.0,350042.0,702.0,-4.0,4989.5,37.0,10000.0
55700,-389312.0,390044.0,732.0,-4.0,4989.0,41.0,10000.0
55800,-389312.0,390046.0,734.0,-4.0,4988.5,41.0,10000.0
55900,-389312.0,390046.0,734.0,-4.0,4988.5,41.0,10000.0
56000,-389312.0,390050.0,738.0,-4.0,4987.5,41.0,10000.0
56100,-389312.0,390050.0,738.0,-4.0,4987.5,41.0,10000.0
56200,-389312.0,390052.0,740.0,-4.0,4987.0,41.0,10000.0
56300,-389312.0,390052.0,740.0,-4.0,4987.0,41.0,10000.0
56400,-389312.0,390050.0,738.0,-4.0,4987.5,41.0,10000.0
56500,-434177.0,434912.5,735.5,5.0,4982.5,41.0,10000.0
56600,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
56700,-434177.0,434922.5,745.5,5.0,4984.5,41.0,10000.0
56800,-434177.0,434937.5,760.5,5.0,4987.5,41.0,10000.0
56900,-434177.0,434937.5,760.5,5.0,4987.5,41.0,10000.0
57000,-434177.0,434937.5,760.5,5.0,4987.5,41.0,10000.0
57100,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
57200,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
57300,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
57400,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
57500,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
57600,-434177.0,434942.5,765.5,5.0,4988.5,41.0,10000.0
57700,-434177.0,434942.5,765.5,5.0,4988.5,41.0,10000.0
57800,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
57900,-434177.0,434922.5,745.5,5.0,4984.5,41.0,10000.0
58000,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
58100,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
58200,-434177.0,434940.0,763.0,5.0,4988.0,41.0,10000.0
58300,-434177.0,434942.5,765.5,5.0,4988.5,41.0,10000.0
58400,-434177.0,434945.0,768.0,5.0,4989.0,41.0,10000.0
58500,-434177.0,434942.5,765.5,5.0,4988.5,41.0,10000.0
58600,-434177.0,434935.0,758.0,5.0,4987.0,41.0,10000.0
58700,-434177.0,434937.5,760.5,5.0,4987.5,41.0,10000.0
58800,-434177.0,434935.0,758.0,5.0,4987.0,41.0,10000.0
58900,-434177.0,434932.5,755.5,5.0,4986.5,41.0,10000.0
59000,-434177.0,434930.0,753.0,5.0,4986.0,41.0,10000.0
59100,-434177.0,434927.5,750.5,5.0,4985.5,41.0,10000.0
59200,-434177.0,434927.5,750.5,5.0,4985.5,41.0,10000.0
59300,-434177.0,434930.0,753.0,5.0,4986.0,41.0,10000.0
59400,-434177.0,434927.5,750.5,5.0,4985.5,41.0,10000.0
59500,-434177.0,434932.5,755.5,5.0,4986.5,41.0,10000.0
59600,-434177.0,434937.5,760.5,5.0,4987.5,41.0,10000.0
59700,-409217.0,410000.0,783.0,0.0,4986.5,41.0,10000.0
59800,-409217.0,410000.0,783.0,0.0,4987.0,41.0,10000.0
59900,-409217.0,410000.0,783.0,0.0,4988.0,41.0,10000.0
60000,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
60100,-409217.0,410000.0,783.0,0.0,4988.0,41.0,10000.0
60200,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
60300,-409217.0,410000.0,783.0,0.0,4989.0,41.0,10000.0
60400,-409217.0,410000.0,783.0,0.0,4989.0,41.0,10000.0
60500,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
60600,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
60700,-409217.0,410000.0,783.0,0.0,4988.0,41.0,10000.0
60800,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
60900,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
61000,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
61100,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
61200,-409217.0,410000.0,783.0,0.0,4985.5,41.0,10000.0
61300,-409217.0,410000.0,783.0,0.0,4988.5,41.0,10000.0
61400,-379277.0,380039.0,762.0,-6.0,4993.5,41.0,10000.0
61500,-379277.0,380060.0,783.0,-6.0,4990.0,41.0,10000.0
61600,-379277.0,380057.0,780.0,-6.0,4990.5,41.0,10000.0
61700,-379277.0,380060.0,783.0,-6.0,4990.0,41.0,10000.0
61800,-379277.0,380060.0,783.0,-6.0,4990.0,41.0,10000.0
61900,-379277.0,380063.0,786.0,-6.0,4989.5,41.0,10000.0
62000,-379277.0,380063.0,786.0,-6.0,4989.5,41.0,10000.0
62100,-379277.0,380060.0,783.0,-6.0,4990.0,41.0,10000.0
62200,-379277.0,380063.0,786.0,-6.0,4989.5,41.0,10000.0
62300,-379277.0,380057.0,780.0,-6.0,4990.5,41.0,10000.0
62400,-379277.0,380057.0,780.0,-6.0,4990.5,41.0,10000.0
62500,-379277.0,380057.0,780.0,-6.0,4990.5,41.0,10000.0
62600,-379277.0,380060.0,783.0,-6.0,4990.0,41.0,10000.0
62700,-459221.0,460060.0,839.0,-6.0,4990.0,49.0,10000.0
62800,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
62900,-459221.0,460060.0,839.0,-6.0,4990.0,49.0,10000.0
63000,-459221.0,460060.0,839.0,-6.0,4990.0,49.0,10000.0
63100,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
63200,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
63300,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
63400,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
63500,-459221.0,460060.0,839.0,-6.0,4990.0,49.0,10000.0
63600,-459221.0,460060.0,839.0,-6.0,4990.0,49.0,10000.0
63700,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
63800,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
63900,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
64000,-459221.0,460057.0,836.0,-6.0,4990.5,49.0,10000.0
64100,-479161.0,480019.0,858.0,-2.0,4990.5,49.0,10000.0
64200,-479161.0,480018.0,857.0,-2.0,4991.0,49.0,10000.0
64300,-479161.0,480020.0,859.0,-2.0,4990.0,49.0,10000.0
64400,-479161.0,480020.0,859.0,-2.0,4990.0,49.0,10000.0
64500,-479161.0,480020.0,859.0,-2.0,4990.0,49.0,10000.0
64600,-479161.0,480019.0,858.0,-2.0,4990.5,49.0,10000.0
64700,-479161.0,480018.0,857.0,-2.0,4991.0,49.0,10000.0
64800,-479161.0,480020.0,859.0,-2.0,4990.0,49.0,10000.0
64900,-479161.0,480019.0,858.0,-2.0,4990.5,49.0,10000.0
65000,-479161.0,480018.0,857.0,-2.0,4991.0,49.0,10000.0
65100,-479161.0,480019.0,858.0,-2.0,4990.5,49.0,10000.0
65200,-479161.0,480020.0,859.0,-2.0,4990.0,49.0,10000.0
65300,-479161.0,480021.0,860.0,-2.0,4989.5,49.0,10000.0
65400,-494131.0,494986.5,855.5,1.0,4986.5,49.0,10000.0
65500,-494131.0,494990.0,859.0,1.0,4990.0,49.0,10000.0
65600,-494131.0,494990.0,859.0,1.0,4990.0,49.0,10000.0
65700,-494131.0,494990.0,859.0,1.0,4990.0,49.0,10000.0
65800,-494131.0,494989.0,858.0,1.0,4989.0,49.0,10000.0
65900,-494131.0,494989.5,858.5,1.0,4989.5,49.0,10000.0
66000,-494131.0,494989.5,858.5,1.0,4989.5,49.0,10000.0
66100,-454211.0,455049.0,838.0,-7.0,4993.0,49.0,10000.0
66200,-454211.0,455059.5,848.5,-7.0,4991.5,49.0,10000.0
66300,-454211.0,455073.5,862.5,-7.0,4989.5,49.0,10000.0
66400,-454211.0,455077.0,866.0,-7.0,4989.0,49.0,10000.0
66500,-454211.0,455080.5,869.5,-7.0,4988.5,49.0,10000.0
66600,-454211.0,455087.5,876.5,-7.0,4987.5,49.0,10000.0
66700,-384162.0,385087.5,925.5,-7.0,4987.5,42.0,10000.0
66800,-384162.0,385087.5,925.5,-7.0,4987.5,42.0,10000.0
66900,-384162.0,385087.5,925.5,-7.0,4987.5,42.0,10000.0
67000,-384162.0,385087.5,925.5,-7.0,4987.5,42.0,10000.0
67100,-384162.0,385094.5,932.5,-7.0,4986.5,42.0,10000.0
67200,-384162.0,385094.5,932.5,-7.0,4986.5,42.0,10000.0
67300,-454113.0,454898.5,785.5,-7.0,4986.5,49.0,9996.0
67400,-454113.0,455091.0,978.0,-7.0,4987.0,49.0,10000.0
67500,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
67600,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
67700,-454113.0,455091.0,978.0,-7.0,4987.0,49.0,10000.0
67800,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
67900,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
68000,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
68100,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
68200,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
68300,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
68400,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
68500,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
68600,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
68700,-454113.0,455287.0,1174.0,-7.0,4987.0,49.0,10004.0
68800,-454113.0,455087.5,974.5,-7.0,4987.5,49.0,10000.0
68900,-454113.0,455087.5,974.5,-7.0,4987.5,49.0,10000.0
69000,-454113.0,455091.0,978.0,-7.0,4987.0,49.0,10000.0
69100,-454113.0,455091.0,978.0,-7.0,4987.0,49.0,10000.0
69200,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
69300,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
69400,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
69500,-454113.0,455098.0,985.0,-7.0,4986.0,49.0,10000.0
69600,-454113.0,455094.5,981.5,-7.0,4986.5,49.0,10000.0
69700,-454113.0,455091.0,978.0,-7.0,4987.0,49.0,10000.0
69800,-454113.0,455091.0,978.0,-7.0,4987.0,49.0,10000.0
69900,-454113.0,455087.5,974.5,-7.0,4987.5,49.0,10000.0
70000,-454113.0,455087.5,974.5,-7.0,4987.5,49.0,10000.0
70100,-454113.0,455084.0,971.0,-7.0,4988.0,49.0,10000.0
70200,-454113.0,455080.5,967.5,-7.0,4988.5,49.0,10000.0
70300,-454113.0,455087.5,974.5,-7.0,4987.5,49.0,10000.0
70400,-454113.0,455087.5,974.5,-7.0,4987.5,49.0,10000.0
70500,-469074.0,470066.0,992.0,-4.0,4983.5,49.0,10000.0
70600,-459090.0,460081.0,991.0,-6.0,4986.5,49.0,10000.0
70700,-459090.0,460081.0,991.0,-6.0,4986.5,49.0,10000.0
70800,-459090.0,460081.0,991.0,-6.0,4986.5,49.0,10000.0
70900,-459090.0,459891.0,801.0,-6.0,4985.5,49.0,9996.0
71000,-459090.0,460087.0,997.0,-6.0,4985.5,49.0,10000.0
71100,-459090.0,460087.0,997.0,-6.0,4985.5,49.0,10000.0
71200,-449106.0,449916.0,810.0,-8.0,4986.0,49.0,9996.0
71300,-449106.0,450112.0,1006.0,-8.0,4986.0,49.0,10000.0
71400,-449106.0,450108.0,1002.0,-8.0,4986.5,49.0,10000.0
71500,-449106.0,450104.0,998.0,-8.0,4987.0,49.0,10000.0
71600,-449106.0,450100.0,994.0,-8.0,4987.5,49.0,10000.0
71700,-449106.0,450100.0,994.0,-8.0,4987.5,49.0,10000.0
71800,-449106.0,450100.0,994.0,-8.0,4987.5,49.0,10000.0
71900,-449106.0,450100.0,994.0,-8.0,4987.5,49.0,10000.0
72000,-449106.0,450096.0,990.0,-8.0,4988.0,49.0,10000.0
72100,-449106.0,450100.0,994.0,-8.0,4987.5,49.0,10000.0
72200,-449106.0,450100.0,994.0,-8.0,4987.5,49.0,10000.0
72300,-449106.0,450100.0,994.0,-8.0,4987.5,49.0,10000.0
72400,-449106.0,450096.0,990.0,-8.0,4988.0,49.0,10000.0
72500,-449106.0,450096.0,990.0,-8.0,4988.0,49.0,10000.0
72600,-449106.0,450088.0,982.0,-8.0,4989.0,49.0,10000.0
72700,-449106.0,450088.0,982.0,-8.0,4989.0,49.0,10000.0
72800,-449106.0,450088.0,982.0,-8.0,4989.0,49.0,10000.0
72900,-449106.0,450088.0,982.0,-8.0,4989.0,49.0,10000.0
73000,-449106.0,450092.0,986.0,-8.0,4988.5,49.0,10000.0
73100,-449106.0,450092.0,986.0,-8.0,4988.5,49.0,10000.0
73200,-449106.0,450088.0,982.0,-8.0,4989.0,49.0,10000.0
73300,-449106.0,450092.0,986.0,-8.0,4988.5,49.0,10000.0
73400,-449106.0,450092.0,986.0,-8.0,4988.5,49.0,10000.0
73500,-464055.0,465057.5,1002.5,-5.0,4988.5,49.0,10000.0
73600,-464055.0,465057.5,1002.5,-5.0,4988.5,49.0,10000.0
73700,-494034.0,495055.0,1021.0,-5.0,4989.0,52.0,10000.0
73800,-494034.0,495055.0,1021.0,-5.0,4989.0,52.0,10000.0
73900,-494034.0,495057.5,1023.5,-5.0,4988.5,52.0,10000.0
74000,-494034.0,495060.0,1026.0,-5.0,4988.0,52.0,10000.0
74100,-494034.0,495040.0,1006.0,-5.0,4992.0,52.0,10000.0
74200,-479049.0,480084.0,1035.0,-8.0,4989.5,52.0,10000.0
74300,-479049.0,480084.0,1035.0,-8.0,4989.5,52.0,10000.0
74400,-479049.0,480076.0,1027.0,-8.0,4990.5,52.0,10000.0
74500,-479049.0,480056.0,1007.0,-8.0,4993.0,52.0,10000.0
74600,-479049.0,480076.0,1027.0,-8.0,4990.5,52.0,10000.0
74700,-479049.0,480288.0,1239.0,-8.0,4990.0,52.0,10004.0
74800,-479049.0,480076.0,1027.0,-8.0,4990.5,52.0,10000.0
74900,-479049.0,480080.0,1031.0,-8.0,4990.0,52.0,10000.0
75000,-479049.0,480052.0,1003.0,-8.0,4993.5,52.0,10000.0
75100,-479049.0,480084.0,1035.0,-8.0,4989.5,52.0,10000.0
75200,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
75300,-498981.0,500042.0,1061.0,-4.0,4989.5,52.0,10000.0
75400,-498981.0,500042.0,1061.0,-4.0,4989.5,52.0,10000.0
75500,-498981.0,500042.0,1061.0,-4.0,4989.5,52.0,10000.0
75600,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
75700,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
75800,-498981.0,500046.0,1065.0,-4.0,4988.5,52.0,10000.0
75900,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
76000,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
76100,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
76200,-498981.0,500046.0,1065.0,-4.0,4988.5,52.0,10000.0
76300,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
76400,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
76500,-498981.0,500044.0,1063.0,-4.0,4989.0,52.0,10000.0
76600,-498981.0,500042.0,1061.0,-4.0,4989.5,52.0,10000.0
